dock_id,identifier,canonical_smiles,p_active,is_african_np,vina_score_1,vina_score_2,vina_score_3,n_modes,dock_time_s,dock_ok,out_pdbqt,docking_rank
CNP0490924_1,CNP0490924.1,CC(C)C[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)O,0.5441956628139417,False,-8.129,-7.848,-7.798,9,115.7,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0490924_1_out.pdbqt,161
CNP0286524_1,CNP0286524.1,CC[C@H](C)[C@H](NC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.5449933255484667,False,-8.121,-8.025,-7.955,9,62.4,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0286524_1_out.pdbqt,162
CNP0388064_1,CNP0388064.1,COc1cc2c(c(OC)c1OC)-c1ccc(N[C@@H](CC(C)C)C(=O)Nc3ccncc3)c(=O)cc1[C@@H](NC(C)=O)CC2,0.53416463427979,False,-8.076,-5.755,-5.659,9,161.9,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0388064_1_out.pdbqt,163
CNP0449141_1,CNP0449141.1,CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CCC(N)=O)C(=O)O,0.5093200868763654,False,-8.011,-7.945,-7.49,9,132.3,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0449141_1_out.pdbqt,164
CNP0148743_1,CNP0148743.1,C=C[C@]12COC(=O)C(=C)[C@H]1[C@@H]1OC(=O)C[C@H]1[C@H](OC(=O)CCO)[C@@H]2O,0.4017299764321975,True,-8.007,-7.402,-7.381,9,18.9,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0148743_1_out.pdbqt,165
CNP0597041_0,CNP0597041.0,CC(C)CC(N)C(O)C(=O)NC(C(=O)NC(C(=O)NC(CCC(=O)O)C(=O)O)C(C)C)C(C)C,0.5599172704819871,False,-8.005,-7.683,-7.655,9,148.9,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0597041_0_out.pdbqt,166
CNP0073096_1,CNP0073096.1,CCC[C@H](SSC[C@H](NC(C)=O)C(=O)O)c1cc(C)ccc1/C=C/CCCC(=O)O,0.5605748920412764,False,-7.945,-7.923,-7.91,9,88.3,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0073096_1_out.pdbqt,167
CNP0160260_1,CNP0160260.1,COc1cc2c(cc1OC)[C@]13C[C@@H](OC)C=CC1=CCN3CC2,0.3138882654267688,True,-7.94,-7.547,-7.314,9,7.8,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0160260_1_out.pdbqt,168
CNP0600622_0,CNP0600622.0,O=C(O)CCCC=CCC1C(=O)C=CC1C=CC(O)COc1ccccc1,0.5138588246533401,False,-7.918,-7.841,-7.73,9,71.4,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0600622_0_out.pdbqt,169
CNP0330245_1,CNP0330245.1,CC(C)=CCC/C(C)=C/C[C@]1(CC(=O)O)C[C@H](O)C=CC1=O,0.3651337452145702,True,-7.914,-7.773,-7.63,9,18.1,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0330245_1_out.pdbqt,170
CNP0347518_1,CNP0347518.1,CC(=O)N[C@H](CCC(=O)O)C(=O)NCCc1ccc(O)cc1,0.5230653481446921,False,-7.891,-7.679,-7.524,9,21.9,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0347518_1_out.pdbqt,171
CNP0275051_1,CNP0275051.1,C=C[C@@]12COC(=O)C(=C)[C@H]1[C@@H](O)[C@H](C(=C)C(C)=O)[C@@H](OC(=O)C(=C)CO)C2,0.3392513558785358,True,-7.884,-7.844,-7.656,9,23.7,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0275051_1_out.pdbqt,172
CNP0259284_0,CNP0259284.0,O=Cc1cn(C2OC(CC(=O)NC(CCC(=O)O)C(=O)O)C(O)C2O)c(=O)[nH]1,0.508797624240899,False,-7.884,-7.766,-7.594,9,71.7,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0259284_0_out.pdbqt,173
CNP0219063_7,CNP0219063.7,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.3812748807834926,True,-7.876,-7.559,-7.516,9,14.8,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0219063_7_out.pdbqt,174
CNP0240312_10,CNP0240312.10,C[C@H]1C(=O)CC[C@@H]2[C@@]1(C)CC[C@H]1[C@]2(C)CC[C@]2(C)[C@H]3CC(C)(C)CC[C@@]3(C)CC[C@]12C,0.3004861046026957,True,-7.865,-7.093,-6.528,9,7.4,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0240312_10_out.pdbqt,175
CNP0241715_0,CNP0241715.0,NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCC(=O)O)C(=O)O,0.5086981066353771,False,-7.858,-7.832,-7.83,9,47.0,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0241715_0_out.pdbqt,176
CNP0346415_1,CNP0346415.1,C=C(C)O[C@H]1CC[C@]2(C)[C@@H]3CC[C@@]4(C)[C@H](CC[C@@]5(C)CC[C@H](C(=C)C)[C@H]54)[C@H]3CC[C@@H]2C1(C)C,0.3246846199636966,True,-7.85,-7.565,-7.033,9,14.8,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0346415_1_out.pdbqt,177
CNP0555841_1,CNP0555841.1,CCCC[C@@H]1c2nc(N)nc3c2[C@@H](CC3)C[C@H]1CCC,0.5028661045656415,False,-7.822,-7.421,-7.18,9,15.5,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0555841_1_out.pdbqt,178
CNP0098998_1,CNP0098998.1,CCCCC[C@H](O)/C=C/C(=C/CCCC[C@@H](CCC(=O)O)CCC(C)C)CCc1ccccc1,0.5084675650335917,False,-7.804,-7.673,-7.653,9,151.6,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0098998_1_out.pdbqt,179
CNP0172291_0,CNP0172291.0,NCCCCC(NC(=O)C(CCC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)O,0.5068486631289781,False,-7.792,-7.373,-7.305,9,139.4,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0172291_0_out.pdbqt,180
CNP0399185_2,CNP0399185.2,COc1ccc(/C=C\C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1O,0.5467594102088668,False,-7.783,-7.742,-7.686,9,29.5,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0399185_2_out.pdbqt,181
CNP0249388_4,CNP0249388.4,C[C@H]1[C@H](C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.3641258127514113,True,-7.771,-7.055,-6.922,9,13.9,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0249388_4_out.pdbqt,182
CNP0375657_0,CNP0375657.0,CCCCCCC1c2nc(N)nc3c2C(CC3)CC1C,0.5250414749037582,False,-7.766,-7.764,-7.718,9,10.6,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0375657_0_out.pdbqt,183
CNP0346258_1,CNP0346258.1,C=C(C)[C@@]12CC[C@@H](C)[C@@H](C)[C@@H]1C1=CC[C@@]34C[C@@]35CC[C@@H](O)C(C)(C)[C@H]5CC[C@@]4(C)[C@]1(C)CC2,0.3200290451810144,True,-7.764,-5.965,-5.508,9,12.6,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0346258_1_out.pdbqt,184
CNP0115082_0,CNP0115082.0,COc1c2cc3c(cc2nc2occc12)OCO3,0.3178535973305428,True,-7.717,-7.68,-7.463,9,4.4,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0115082_0_out.pdbqt,185
CNP0390452_1,CNP0390452.1,COc1cccc(C(=O)Nc2ccc3c(cc2=O)[C@@H](NC(C)=O)CCc2cc(OC)c(OC)c(OC)c2-3)c1,0.5180671332285768,False,-7.699,-6.847,-6.553,9,110.0,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0390452_1_out.pdbqt,186
CNP0356176_1,CNP0356176.1,O=C(O)CC[C@H](N/C=C/C1=CC(C(=O)O)=N[C@H](C(=O)O)C1)C(=O)O,0.5045132199109551,False,-7.654,-7.353,-7.2,9,41.4,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0356176_1_out.pdbqt,187
CNP0225138_1,CNP0225138.1,CC(C)[C@@]1([C@H]2OC(=O)[C@@H]([C@H]3CC[C@H]4C5=CC[C@H]6C[C@@H](O[C@@H]7O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]7O)CC[C@]6(C)[C@H]5CC[C@]34C)[C@@H]2O)O[C@@H]1C,0.3289887024404834,True,-7.645,-7.187,-7.155,9,90.2,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0225138_1_out.pdbqt,188
CNP0186930_1,CNP0186930.1,CC(C)[C@H](NCC1(O)OCC(O)C(O)C1O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.5321478115867876,False,-7.629,-7.458,-7.311,9,55.4,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0186930_1_out.pdbqt,189
CNP0213216_5,CNP0213216.5,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2C1,0.3554310418099444,True,-7.629,-6.431,-6.395,9,13.6,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0213216_5_out.pdbqt,190
CNP0346405_1,CNP0346405.1,CC(=O)[C@@]1(C)CCC[C@]2(C)[C@H]3CC[C@]4(C)C(=CC[C@@]5(C(=O)O)CCC(C)(C)C[C@H]54)[C@]3(C)CC[C@H]21,0.3037694803261012,True,-7.619,-6.449,-5.164,9,17.7,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0346405_1_out.pdbqt,191
CNP0452494_1,CNP0452494.1,N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.5175464677109289,False,-7.618,-7.558,-7.491,9,27.2,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0452494_1_out.pdbqt,192
CNP0522418_0,CNP0522418.0,NC(Cc1ccc(O)cc1)C(=O)NC(CCC(=O)O)C(=O)O,0.5379555531178196,False,-7.612,-7.407,-7.332,9,26.9,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0522418_0_out.pdbqt,193
CNP0297358_1,CNP0297358.1,O=C(O)CC[C@@H](NC(=O)/C=C\c1ccc(O)cc1)C(=O)O,0.514136587128582,False,-7.605,-7.579,-7.431,9,36.2,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0297358_1_out.pdbqt,194
CNP0228526_4,CNP0228526.4,CC1(C)CC[C@@]2(CO)CC=C3[C@]4(C)CC[C@H]5C(C)(C)[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]3(C)[C@@H]2C1,0.3706665491969426,True,-7.599,-7.582,-7.325,9,13.3,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0228526_4_out.pdbqt,195
CNP0346924_0,CNP0346924.0,CC(C)CC(NC(=O)C(N)CCC(=O)O)C(=O)NC(CCCCN)C(=O)O,0.5085129714263552,False,-7.599,-7.591,-7.381,9,100.4,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0346924_0_out.pdbqt,196
CNP0202071_1,CNP0202071.1,CC(=O)N[C@@H](CS[C@H](/C=C/C=C/C=C\CC(=O)O)[C@@H](O)CCCC(=O)O)C(=O)O,0.5032235984652725,False,-7.589,-7.15,-7.123,9,97.5,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0202071_1_out.pdbqt,197
CNP0542071_0,CNP0542071.0,NC(=O)CCC(N)C(=O)NC(CCC(=O)O)C(=O)NC(CCCN=C(N)N)C(=O)O,0.5415074289615701,False,-7.583,-7.355,-7.223,9,76.8,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0542071_0_out.pdbqt,198
CNP0269715_15,CNP0269715.15,C=C(C)[C@H]1CC[C@]2(C)CC[C@]3(C)[C@@H](CC[C@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12,0.3707836738830615,True,-7.572,-6.416,-6.156,9,10.5,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0269715_15_out.pdbqt,199
CNP0317662_1,CNP0317662.1,CC(=O)CCc1cc(O)cc2c1C(=O)C[C@H](CO)O2,0.3042366175750553,True,-7.565,-7.368,-7.329,9,10.1,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0317662_1_out.pdbqt,200
CNP0546082_1,CNP0546082.1,CCC(=O)N[C@H](CCC(=O)NC(CCCCN)P(=O)(O)CCC(=O)N[C@H](C)C(=O)O)C(=O)O,0.5207649379483669,False,-7.559,-7.45,-7.436,9,103.2,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0546082_1_out.pdbqt,201
CNP0346270_1,CNP0346270.1,CC(=O)CCc1cc(O)cc2c1C(=O)C[C@H](C)O2,0.3098393333877872,True,-7.541,-7.439,-7.293,9,8.1,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0346270_1_out.pdbqt,202
CNP0291434_1,CNP0291434.1,O=C(O)CC[C@@H](NC(=O)c1ccc(O)c(O)c1)C(=O)O,0.5823690609271166,False,-7.514,-7.455,-7.251,9,32.1,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0291434_1_out.pdbqt,203
CNP0562762_0,CNP0562762.0,NCCCCC(N)C(=O)NC(CCC(=O)O)C(=O)NC(CCCN=C(N)N)C(=O)O,0.5168975431622947,False,-7.506,-7.334,-7.283,9,95.4,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0562762_0_out.pdbqt,204
CNP0346475_1,CNP0346475.1,CC(C)[C@@](C)(O)[C@@H]1C2=CC[C@@H]3[C@@]4(C)C[C@H](O)[C@H](O)C(C)(C)[C@H]4CC[C@@]3(C)[C@]2(C)CC[C@]1(C)C(=O)O,0.3403204741048097,True,-7.456,-5.751,-5.575,9,28.3,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0346475_1_out.pdbqt,205
CNP0262717_2,CNP0262717.2,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@H](CO)CC[C@]3(C)CC[C@]12C,0.3194892796542104,True,-7.427,-6.324,-6.154,9,12.2,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0262717_2_out.pdbqt,206
CNP0173607_0,CNP0173607.0,CC(C)CC(N)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)O,0.5406676134359039,False,-7.412,-7.405,-7.335,9,62.6,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0173607_0_out.pdbqt,207
CNP0561273_1,CNP0561273.1,N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.5276395119474778,False,-7.407,-7.269,-7.24,9,69.2,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0561273_1_out.pdbqt,208
CNP0145538_0,CNP0145538.0,O=C(O)CCC(NC(=O)Cc1ccc(O)cc1)C(=O)O,0.5528693211783889,False,-7.399,-7.386,-7.35,9,21.2,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0145538_0_out.pdbqt,209
CNP0356718_2,CNP0356718.2,COc1cc2c(cc1OC)[C@H](C)N(CCC(=O)O)CC2,0.5214806876809333,False,-7.372,-6.996,-6.95,9,10.9,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0356718_2_out.pdbqt,210
CNP0346228_1,CNP0346228.1,C=C1CC[C@]2(C(=O)OC)C[C@@H]3C[C@@]34C3=CC=C5C(C)=C(O)C(=O)C(C)=C5[C@]35C[C@@H]5C[C@@]43C[C@@]23C1,0.3616893359972405,True,-7.367,-7.1,-6.239,9,14.0,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0346228_1_out.pdbqt,211
CNP0361077_1,CNP0361077.1,CC(C)[C@@]1(C)[C@@H](OC(=O)C=Cc2ccccc2)[C@H]2C[C@@H](C)C[C@H]2CC(C)(C)[C@@H]1O,0.3490186163653751,True,-7.354,-7.058,-6.83,9,67.3,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0361077_1_out.pdbqt,212
CNP0235898_1,CNP0235898.1,C[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)O,0.5160045635732562,False,-7.326,-7.221,-7.17,9,171.3,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0235898_1_out.pdbqt,213
CNP0248345_1,CNP0248345.1,COc1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)ccc1O,0.6021673047658818,False,-7.287,-7.215,-7.154,9,32.5,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0248345_1_out.pdbqt,214
CNP0346386_1,CNP0346386.1,CC1(C)C[C@@H]2[C@@]3(CC[C@]4(C)[C@@]2(CC[C@H]2[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]24C)OC3)[C@@H](O)C1,0.3320162306108216,True,-7.266,-5.579,-5.222,9,12.4,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0346386_1_out.pdbqt,215
CNP0346537_1,CNP0346537.1,C[C@H]1[C@@H](OC(=O)CCC(=O)O)O[C@@H]2OC3CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,0.4745394544637117,True,-7.261,-7.198,-7.107,9,43.1,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0346537_1_out.pdbqt,216
CNP0310488_1,CNP0310488.1,C=C1[C@@H]2CC[C@]3([C@H](C)C[C@H]4[C@@]5(CCC[C@@]4(C)C(=O)N(CCOC(C)=O)C5)[C@H]3C2)[C@H]1OC(C)=O,0.3706834085511534,True,-7.222,-6.068,-5.897,9,28.2,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0310488_1_out.pdbqt,217
CNP0106602_1,CNP0106602.1,O=C(O)CC[C@@H](NC(=O)c1ccc(O)cc1)C(=O)O,0.5984428372209321,False,-7.183,-7.061,-7.03,9,27.4,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0106602_1_out.pdbqt,218
CNP0347351_0,CNP0347351.0,NCCCCC(N)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)O,0.5039150094816123,False,-7.171,-7.103,-7.072,9,124.8,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0347351_0_out.pdbqt,219
CNP0601523_0,CNP0601523.0,O=C(O)CCC(NC(CCNC(Cc1cnc[nH]1)C(=O)O)C(=O)O)C(=O)O,0.5035031720584686,False,-7.158,-7.026,-6.922,9,94.0,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0601523_0_out.pdbqt,220
CNP0179921_2,CNP0179921.2,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(CO)CC[C@@]3(C)CC[C@]12C,0.3139604180624518,True,-7.154,-6.78,-6.629,9,11.9,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0179921_2_out.pdbqt,221
CNP0186530_5,CNP0186530.5,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,0.3670970468328897,True,-7.139,-5.948,-5.947,9,24.3,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0186530_5_out.pdbqt,222
CNP0521779_0,CNP0521779.0,NC(=O)CC(N)C(=O)NC(CCC(=O)O)C(=O)NC(CCCN=C(N)N)C(=O)O,0.5332682871163575,False,-7.138,-6.997,-6.993,9,69.8,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0521779_0_out.pdbqt,223
CNP0518669_0,CNP0518669.0,NC(N)=NCCCC(NC(=O)C(CC(=O)O)NC(=O)C(N)CCC(=O)O)C(=O)O,0.5183520821430411,False,-7.135,-7.051,-7.004,9,72.7,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0518669_0_out.pdbqt,224
CNP0328089_3,CNP0328089.3,CC1(C)CC[C@]2(CO)C(=O)C[C@]3(C)C(=CC[C@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0.3730467811862882,True,-7.131,-5.434,-4.467,9,13.4,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0328089_3_out.pdbqt,225
CNP0208534_7,CNP0208534.7,C=C1C(=O)O[C@@H]2/C=C(/C)C(=O)/C=C\[C@@](C)(O)C[C@@H](OC(=O)C(C)C)[C@@H]12,0.3131886757886449,True,-7.118,-6.447,-6.336,9,43.9,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0208534_7_out.pdbqt,226
CNP0323192_0,CNP0323192.0,COc1cc2nc3occc3c(OC)c2cc1OC,0.3179360885497922,True,-7.104,-7.017,-6.877,9,5.8,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0323192_0_out.pdbqt,227
CNP0252851_4,CNP0252851.4,CC(C)(O)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCC(=O)C(C)(C)[C@H]3CC[C@]21C,0.3199390677086999,True,-7.093,-6.735,-6.653,9,11.4,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0252851_4_out.pdbqt,228
CNP0337944_1,CNP0337944.1,CC(=O)[C@H]1C(C)(C)C[C@@H]2C[C@H](C)C[C@@H]2[C@H](OC(=O)/C=C\c2ccccc2)[C@]1(C)C(C)C,0.3716716613652178,True,-7.087,-7.056,-6.472,9,75.9,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0337944_1_out.pdbqt,229
CNP0508441_0,CNP0508441.0,CC(C)CCCCC(O)c1cc(CCCC(=O)O)no1,0.5019857590997432,False,-7.079,-7.0,-6.983,9,33.6,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0508441_0_out.pdbqt,230
CNP0534557_0,CNP0534557.0,CC(O)C(N)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)O,0.5750240624156137,False,-7.025,-6.904,-6.895,9,98.5,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0534557_0_out.pdbqt,231
CNP0199266_3,CNP0199266.3,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)O)CC[C@@]3(C)CC[C@]12C,0.3268334574394636,True,-7.023,-6.368,-5.989,9,14.5,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0199266_3_out.pdbqt,232
CNP0292026_1,CNP0292026.1,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)NCCS(=O)(=O)O,0.5346455872416793,False,-7.004,-6.561,-6.494,9,47.2,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0292026_1_out.pdbqt,233
CNP0145998_6,CNP0145998.6,CC(=O)O[C@H]1C[C@@H]2C(C)(C)C(=O)C=C[C@@]2(C)[C@@H]2CC[C@]3(C)[C@@H](c4ccoc4)OC(=O)[C@@H]4O[C@@]43[C@@]12C,0.3073207546811512,True,-7.003,-6.659,-5.362,9,22.1,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0145998_6_out.pdbqt,234
CNP0553350_1,CNP0553350.1,COc1ccc(-c2oc3c(=O)cc4c(cc3c2CC(=O)NCCN2CCCC2=O)-c2c(cc(OC)c(OC)c2OC)CC[C@@H]4NC(C)=O)cc1,0.5061733074727262,False,-6.99,-6.126,-6.095,9,432.4,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0553350_1_out.pdbqt,235
CNP0347438_0,CNP0347438.0,CC(C)C(N)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)O,0.5175662247683829,False,-6.981,-6.933,-6.892,9,58.3,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0347438_0_out.pdbqt,236
CNP0308272_1,CNP0308272.1,COc1cc2c(c(OC)c1OC)-c1ccc(NCCCC(=O)N[C@@H](CCSC)C(=O)O)c(=O)cc1[C@@H](NC(C)=O)CC2,0.5472915846571348,False,-6.977,-6.827,-5.97,9,235.4,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0308272_1_out.pdbqt,237
CNP0135187_1,CNP0135187.1,N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)O,0.550744573705202,False,-6.975,-6.965,-6.86,9,35.3,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0135187_1_out.pdbqt,238
CNP0589377_1,CNP0589377.1,N=C(N)NCCC[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.537903199190792,False,-6.907,-6.67,-6.519,9,31.6,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0589377_1_out.pdbqt,239
CNP0365822_1,CNP0365822.1,O=C(O)CC[C@H](NC(=O)c1cncc(O)c1)C(=O)O,0.6375704496859096,False,-6.891,-6.842,-6.821,9,21.0,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0365822_1_out.pdbqt,240
CNP0165529_1,CNP0165529.1,CC(=O)OC1=C[C@H](COC(=O)c2ccccc2)OC(=O)C=C1,0.3226828433080933,True,-6.879,-6.471,-6.319,9,31.1,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0165529_1_out.pdbqt,241
CNP0347874_1,CNP0347874.1,COc1ccc(CN[C@@H](CCC(=O)O)C(=O)O)cc1,0.5115211766140311,False,-6.828,-6.7,-6.699,9,35.5,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0347874_1_out.pdbqt,242
CNP0407282_1,CNP0407282.1,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)C[C@H](O)[C@H](O[C@@H]6OCC[C@H](O)[C@H]6O)[C@@](C)(CO)[C@H]5CC[C@]43C)[C@@H]2C1,0.3553643291388906,True,-6.823,-3.465,-3.123,9,55.7,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0407282_1_out.pdbqt,243
