GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1000,729.5,1854.74,2304.36,-1758.03,-16519.44,875.96,11030.39,-3886.56,89.28,-1482.52,-3797.28,-5279.81
1070,703.08,1852.64,2271.11,-1795.59,-16716.52,906.16,11070.95,-3698.47,82.84,-1708.17,-3615.63,-5323.8
1140,756.44,1780.47,2299.35,-1776.29,-16529.81,889.88,11011.58,-3825.25,84.59,-1568.39,-3740.66,-5309.04
1210,734.87,1824.77,2283.25,-1744.74,-16571.04,896.48,10965.33,-3765.3,87.13,-1611.1,-3678.17,-5289.26
1280,719.35,1779.67,2300.84,-1774.03,-16596.64,888.21,11026.59,-3790.44,85.24,-1656.02,-3705.2,-5361.22
1350,790.37,1806.8,2306.81,-1800.15,-16523.03,895.08,10907.41,-3738.63,80.87,-1616.7,-3657.76,-5274.46
1420,740.12,1857.07,2297.15,-1774.75,-16337.75,877.14,10932.86,-3945.45,86.27,-1408.15,-3859.18,-5267.33
1490,704.59,1758.44,2330.14,-1766.37,-16353.81,903.05,11029.78,-3993.49,84.51,-1394.18,-3908.98,-5303.16
1560,782.67,1792.12,2316.32,-1782.57,-16489.47,864.66,10933.27,-3823.99,87.14,-1583.02,-3736.85,-5319.87
1630,725.06,1855.78,2293.54,-1805.23,-16452.22,874.13,10938.88,-3838.36,85.02,-1570.07,-3753.34,-5323.41
1700,707.29,1818.72,2323.61,-1758.94,-16537.21,906.15,11052.01,-3856.69,86.86,-1488.37,-3769.83,-5258.19
1770,767.7,1794.84,2305.72,-1743.85,-16690.64,878.28,11092.23,-3809.49,87.55,-1595.73,-3721.94,-5317.66
1840,766.81,1836.95,2265.24,-1754.72,-16462.94,875.24,11000.37,-3883.45,90.3,-1473.05,-3793.15,-5266.2
1910,768.08,1780.76,2314.65,-1780.31,-16576.42,854.15,10996.17,-3783.71,86.37,-1642.94,-3697.34,-5340.28
1980,725.73,1777.05,2298.66,-1758.66,-16577.01,874.08,11046.54,-3802.9,88.47,-1613.61,-3714.43,-5328.04
2050,728.66,1763.05,2355.04,-1756.52,-16186.42,897.05,10957.99,-4120.64,91.67,-1241.16,-4028.97,-5270.13
2120,744.3,1839.39,2305.0,-1748.16,-16177.49,919.41,10978.45,-4163.48,89.58,-1139.1,-4073.89,-5212.99
2190,730.58,1812.85,2290.89,-1733.3,-16414.0,887.24,11005.43,-3926.8,90.48,-1420.3,-3836.32,-5256.62
2260,740.9,1823.18,2307.81,-1800.4,-16442.93,872.37,10986.66,-3855.77,86.16,-1512.41,-3769.61,-5282.02
2330,725.93,1767.98,2281.88,-1759.01,-16443.71,882.14,10980.74,-3831.75,87.82,-1564.04,-3743.93,-5307.97
2400,737.76,1850.37,2285.15,-1737.72,-16294.14,878.79,10954.7,-4031.68,91.01,-1325.07,-3940.68,-5265.75
2470,752.55,1818.92,2311.85,-1744.75,-16246.54,875.07,10912.38,-4015.11,89.44,-1320.52,-3925.67,-5246.2
2540,723.47,1840.89,2287.42,-1726.33,-16347.15,884.72,10942.9,-3997.27,94.96,-1394.1,-3902.31,-5296.41
2610,741.79,1831.99,2315.68,-1695.04,-16213.32,893.45,10953.72,-4103.61,95.46,-1171.73,-4008.15,-5179.88
2680,739.11,1861.24,2262.67,-1737.85,-16066.93,850.83,10879.47,-4144.8,95.02,-1211.45,-4049.78,-5261.24
2750,750.25,1842.34,2261.52,-1719.74,-16145.42,868.63,10867.7,-4057.14,93.67,-1274.72,-3963.48,-5238.19
2820,719.51,1818.37,2299.35,-1719.26,-16069.92,873.66,10914.58,-4188.1,94.86,-1163.72,-4093.24,-5256.96
2890,774.52,1754.12,2234.16,-1698.78,-16216.14,889.58,10893.24,-4040.04,96.41,-1369.3,-3943.64,-5312.94
2960,739.21,1810.01,2290.26,-1744.07,-16375.03,886.17,10956.05,-3937.76,92.53,-1437.4,-3845.24,-5282.64
3030,763.36,1834.66,2307.67,-1746.37,-16199.55,888.87,10879.08,-4034.38,96.15,-1272.27,-3938.23,-5210.51
3100,719.84,1765.38,2264.42,-1726.42,-16406.52,886.69,10929.91,-3852.35,93.93,-1566.71,-3758.42,-5325.14
3170,742.58,1785.03,2298.6,-1770.0,-16248.01,857.74,10891.29,-3966.58,90.68,-1442.76,-3875.9,-5318.66
3240,712.84,1824.82,2299.36,-1745.94,-16170.32,892.48,10885.27,-4067.93,92.17,-1301.5,-3975.76,-5277.26
3310,743.03,1760.52,2287.06,-1784.55,-16336.39,893.85,11000.33,-3933.77,89.86,-1436.15,-3843.91,-5280.06
3380,810.96,1801.11,2306.42,-1775.57,-16529.2,877.58,10912.86,-3764.95,90.3,-1595.84,-3674.65,-5270.49
3450,731.22,1795.02,2266.33,-1735.57,-16316.02,873.11,10885.18,-3977.45,93.36,-1500.74,-3884.09,-5384.82
3520,777.43,1788.17,2294.5,-1742.69,-16520.91,869.46,10899.75,-3770.18,91.61,-1634.28,-3678.57,-5312.85
3590,757.31,1808.74,2296.79,-1778.33,-16457.33,900.8,10942.09,-3820.65,87.42,-1529.93,-3733.23,-5263.16
3660,726.45,1768.89,2288.95,-1772.92,-16318.74,895.99,10950.39,-3935.33,89.1,-1460.98,-3846.23,-5307.21
3730,722.17,1836.15,2322.39,-1761.99,-16497.55,888.5,10940.23,-3804.42,87.9,-1550.1,-3716.52,-5266.62
3800,730.98,1788.89,2289.0,-1758.06,-16477.27,889.96,10979.14,-3818.84,90.22,-1557.36,-3728.62,-5285.98
3870,714.58,1798.52,2329.54,-1761.85,-16553.41,901.29,10919.31,-3733.19,89.52,-1652.02,-3643.67,-5295.69
3940,697.69,1813.07,2309.05,-1754.99,-16643.17,898.66,10988.68,-3724.53,87.83,-1691.0,-3636.71,-5327.71
4010,703.8,1807.89,2296.11,-1752.9,-16498.2,891.74,10929.11,-3801.7,89.77,-1622.45,-3711.93,-5334.38
4080,766.8,1802.07,2286.98,-1779.17,-16646.09,898.0,10928.16,-3669.42,88.28,-1743.24,-3581.14,-5324.38
4150,742.02,1817.2,2317.34,-1778.16,-16280.15,883.14,10885.51,-3953.03,92.34,-1413.1,-3860.69,-5273.79
4220,731.61,1773.59,2319.35,-1763.3,-16423.65,856.36,10893.78,-3817.23,87.02,-1612.28,-3730.2,-5342.49
4290,756.07,1753.36,2295.88,-1772.37,-16371.27,867.64,10901.48,-3886.46,89.17,-1569.21,-3797.3,-5366.51
4360,722.08,1779.63,2325.55,-1757.44,-16367.21,878.93,10921.42,-3895.36,87.96,-1497.04,-3807.4,-5304.44
4430,706.19,1861.94,2254.37,-1774.0,-16541.83,888.51,10969.97,-3757.82,86.63,-1634.85,-3671.18,-5306.03
4500,727.85,1786.63,2273.92,-1724.51,-16508.54,879.33,10984.08,-3832.21,90.53,-1581.25,-3741.69,-5322.93
4570,739.63,1758.57,2295.64,-1787.47,-16479.04,900.61,10936.63,-3779.02,87.46,-1635.43,-3691.55,-5326.98
4640,754.71,1782.62,2294.08,-1753.36,-16659.15,906.66,10990.77,-3667.65,85.73,-1683.66,-3581.92,-5265.58
4710,706.23,1795.6,2255.7,-1784.85,-16448.7,900.73,10953.73,-3823.86,87.56,-1621.56,-3736.3,-5357.85
4780,774.55,1855.06,2314.25,-1780.94,-16591.39,894.89,11014.24,-3755.72,85.62,-1519.35,-3670.09,-5189.44
4850,713.31,1819.71,2267.75,-1795.13,-16598.85,882.86,11012.74,-3750.03,86.42,-1697.61,-3663.61,-5361.22
4920,717.14,1770.53,2330.97,-1803.61,-16603.91,893.9,11033.14,-3710.96,85.98,-1661.85,-3624.98,-5286.83
4990,692.16,1764.92,2322.41,-1752.1,-16382.19,887.98,10974.0,-3908.53,90.99,-1492.83,-3817.54,-5310.37
5060,741.38,1785.68,2287.56,-1754.22,-16300.11,873.62,10944.3,-3964.61,87.45,-1421.79,-3877.16,-5298.95
5130,737.55,1763.62,2304.02,-1768.62,-16363.94,893.64,10921.09,-3900.57,86.71,-1512.63,-3813.86,-5326.49
5200,731.52,1844.61,2272.09,-1751.67,-16444.77,871.77,10881.6,-3775.81,87.27,-1594.85,-3688.54,-5283.39
5270,757.02,1792.27,2310.3,-1769.94,-16717.03,884.29,10955.3,-3598.57,86.86,-1787.8,-3511.7,-5299.5
5340,711.3,1799.3,2256.59,-1761.02,-16388.15,878.25,10898.37,-3868.2,88.73,-1605.36,-3779.47,-5384.83
5410,778.1,1824.65,2284.54,-1721.78,-16470.32,843.29,10920.79,-3814.64,92.37,-1540.74,-3722.28,-5263.01
5480,709.59,1769.3,2330.07,-1756.55,-16414.6,879.36,10881.21,-3794.48,85.65,-1601.61,-3708.83,-5310.44
5550,771.84,1774.39,2346.6,-1779.54,-16099.58,902.44,10842.36,-4049.42,86.99,-1241.5,-3962.43,-5203.93
5620,725.87,1855.5,2258.36,-1761.64,-16515.84,879.53,10918.99,-3750.9,89.34,-1639.22,-3661.56,-5300.78
5690,732.66,1756.88,2321.02,-1783.87,-16373.95,882.42,10882.77,-3874.42,84.63,-1582.07,-3789.79,-5371.86
5760,745.61,1846.29,2286.38,-1792.55,-16222.99,907.77,10836.97,-3940.09,86.31,-1392.52,-3853.79,-5246.31
5830,728.33,1773.81,2300.79,-1772.89,-16202.96,890.03,10938.96,-4062.99,87.51,-1343.94,-3975.48,-5319.42
5900,745.13,1865.4,2291.52,-1772.61,-16249.14,881.06,10954.6,-4048.08,85.63,-1284.03,-3962.45,-5246.49
5970,760.39,1824.45,2278.75,-1788.77,-16405.8,885.44,10969.1,-3895.72,83.43,-1476.43,-3812.29,-5288.72
6040,699.05,1760.59,2287.39,-1789.75,-16390.01,877.4,10958.54,-3894.98,82.04,-1596.79,-3812.95,-5409.74
6110,740.11,1760.63,2316.43,-1808.62,-16405.77,897.38,10933.79,-3815.1,79.08,-1566.06,-3736.03,-5302.08
6180,733.87,1826.1,2283.25,-1734.5,-16259.81,891.36,10856.65,-3942.08,90.1,-1403.08,-3851.99,-5255.06
6250,742.57,1789.02,2297.94,-1797.46,-16189.45,890.51,10899.48,-4023.38,86.31,-1367.41,-3937.07,-5304.47
6320,694.09,1781.81,2311.5,-1772.11,-16486.73,878.51,11024.0,-3863.68,88.85,-1568.94,-3774.83,-5343.76
6390,745.55,1817.29,2305.02,-1741.56,-16280.58,872.75,10893.95,-3960.92,91.25,-1387.57,-3869.66,-5257.23
6460,717.76,1808.92,2307.12,-1758.89,-16449.68,877.93,10944.46,-3882.72,88.52,-1552.39,-3794.2,-5346.58
6530,730.82,1786.78,2328.89,-1763.67,-16286.86,878.45,10919.87,-3958.58,86.96,-1405.72,-3871.62,-5277.35
6600,710.93,1785.14,2313.33,-1761.8,-16286.07,880.65,10956.49,-3989.63,87.48,-1401.31,-3902.16,-5303.47
6670,755.34,1769.61,2286.17,-1756.68,-16423.61,902.81,10989.67,-3923.87,86.54,-1476.7,-3837.33,-5314.03
6740,745.41,1839.94,2327.62,-1771.8,-16059.85,865.3,10893.92,-4185.63,88.04,-1159.47,-4097.59,-5257.06
6810,714.93,1786.36,2350.16,-1785.58,-16390.46,892.76,10901.93,-3873.35,86.5,-1529.89,-3786.85,-5316.74
6880,773.19,1786.24,2295.95,-1744.08,-16482.1,884.4,10914.83,-3808.61,89.74,-1571.58,-3718.87,-5290.45
6950,737.02,1827.46,2317.08,-1775.08,-16477.05,887.61,10921.55,-3792.36,85.96,-1561.41,-3706.4,-5267.81
7020,737.18,1791.55,2301.11,-1735.87,-16391.23,881.21,10940.79,-3915.05,84.87,-1475.25,-3830.17,-5305.42
7090,705.18,1772.01,2296.48,-1754.54,-16415.62,882.2,10933.59,-3880.87,85.76,-1580.7,-3795.11,-5375.81
7160,751.16,1810.3,2328.59,-1801.22,-16425.76,896.65,10959.13,-3873.58,84.52,-1481.15,-3789.06,-5270.21
7230,736.88,1799.32,2323.48,-1784.87,-16434.16,870.05,10942.09,-3874.8,85.13,-1547.22,-3789.67,-5336.89
7300,733.83,1753.47,2293.73,-1757.81,-16512.71,873.43,10997.23,-3838.4,88.01,-1618.83,-3750.39,-5369.23
7370,736.09,1805.8,2279.84,-1790.42,-16544.64,896.07,10994.53,-3763.61,88.77,-1622.74,-3674.84,-5297.58
7440,708.29,1790.24,2305.67,-1791.19,-16570.58,910.66,10942.54,-3705.86,84.7,-1704.37,-3621.16,-5325.53
7510,710.39,1769.36,2291.41,-1785.32,-16385.9,881.9,10998.5,-3898.16,88.88,-1519.67,-3809.29,-5328.96
7580,801.95,1741.73,2268.65,-1785.19,-16389.82,897.88,10952.41,-3880.31,84.46,-1512.39,-3795.85,-5308.24
7650,712.25,1804.88,2309.56,-1774.17,-16494.56,884.15,10894.51,-3742.1,87.96,-1663.38,-3654.14,-5317.52
7720,717.53,1781.72,2348.7,-1756.24,-16698.77,893.77,10968.13,-3644.31,83.65,-1745.17,-3560.66,-5305.83
7790,735.26,1745.47,2304.25,-1797.29,-16444.85,897.21,10919.81,-3797.76,85.71,-1640.14,-3712.06,-5352.19
7860,728.06,1861.59,2294.44,-1778.5,-16287.98,870.92,10927.42,-3960.62,89.2,-1384.05,-3871.42,-5255.47
7930,749.73,1804.99,2314.83,-1779.49,-16359.35,870.19,11020.42,-3981.96,86.93,-1378.68,-3895.03,-5273.71
8000,722.59,1822.09,2324.0,-1766.13,-16223.33,885.61,10898.03,-3966.69,87.55,-1337.15,-3879.13,-5216.28
8070,727.55,1820.91,2285.59,-1806.25,-16322.68,869.61,10966.32,-3903.94,84.37,-1458.95,-3819.57,-5278.52
8140,751.37,1839.86,2341.13,-1761.37,-16493.93,882.06,10960.84,-3806.97,84.25,-1480.04,-3722.73,-5202.77
8210,774.85,1801.03,2325.83,-1767.85,-16306.94,874.08,10999.32,-4035.52,87.22,-1299.68,-3948.3,-5247.98
8280,717.58,1857.5,2303.44,-1762.12,-16364.96,875.97,10920.53,-3921.49,88.55,-1452.07,-3832.94,-5285.01
8350,691.5,1832.22,2288.94,-1762.12,-16371.39,880.07,10950.47,-3895.35,88.08,-1490.32,-3807.28,-5297.59
8420,767.95,1835.3,2275.82,-1767.08,-16286.96,892.69,10957.49,-3946.13,88.41,-1324.78,-3857.73,-5182.51
8490,709.88,1880.02,2296.92,-1771.75,-16157.62,884.89,10941.76,-4070.45,88.91,-1215.9,-3981.53,-5197.43
8560,767.54,1775.23,2296.98,-1777.86,-16214.77,879.18,10934.49,-3995.07,88.64,-1339.21,-3906.43,-5245.65
8630,725.42,1800.64,2305.0,-1768.17,-16334.78,891.62,10938.9,-3936.97,86.34,-1441.37,-3850.63,-5291.99
8700,766.07,1815.53,2268.35,-1711.54,-16273.72,873.28,10949.24,-4040.46,92.41,-1312.79,-3948.04,-5260.84
8770,715.27,1847.42,2279.95,-1740.45,-16182.47,871.1,10909.11,-4090.44,90.52,-1300.06,-3999.92,-5299.98
8840,715.98,1746.3,2308.94,-1775.92,-16288.11,881.25,11008.16,-4013.67,90.74,-1403.41,-3922.93,-5326.34
8910,693.7,1824.14,2273.63,-1705.64,-16255.23,875.61,10889.28,-3999.29,94.63,-1404.5,-3904.65,-5309.16
8980,680.12,1757.73,2305.68,-1793.5,-16537.57,908.49,11092.32,-3896.42,84.16,-1586.71,-3812.27,-5398.98
9050,765.41,1789.98,2327.31,-1800.26,-16021.54,879.77,10949.79,-4203.26,88.03,-1109.53,-4115.23,-5224.76
9120,739.42,1798.1,2293.85,-1781.29,-16039.92,882.47,10972.58,-4246.01,89.48,-1134.78,-4156.54,-5291.32
9190,740.45,1822.59,2302.7,-1767.6,-16184.23,870.6,10980.96,-4105.23,91.01,-1234.53,-4014.22,-5248.75
9260,741.48,1761.32,2312.02,-1792.99,-16093.83,892.06,10964.26,-4176.92,88.22,-1215.68,-4088.7,-5304.39
9330,705.36,1851.21,2292.42,-1772.75,-16216.87,890.42,10944.16,-4025.92,87.94,-1306.05,-3937.98,-5244.02
9400,688.41,1922.65,2290.28,-1756.12,-16179.74,900.79,10956.17,-4098.02,90.88,-1177.55,-4007.14,-5184.69
9470,725.77,1803.87,2277.12,-1783.31,-16159.92,880.9,10820.94,-4001.04,89.41,-1434.64,-3911.63,-5346.27
9540,761.04,1855.36,2300.03,-1787.33,-16236.65,876.96,10925.32,-3975.54,88.04,-1305.26,-3887.5,-5192.75
9610,743.52,1772.19,2248.21,-1761.52,-16307.77,891.32,10899.45,-3917.68,86.59,-1514.61,-3831.1,-5345.71
9680,723.39,1807.38,2273.9,-1793.91,-16278.93,873.51,10899.17,-3929.87,82.96,-1495.5,-3846.91,-5342.41
9750,706.88,1803.82,2316.38,-1766.08,-16326.41,912.42,10931.89,-3913.66,85.64,-1421.09,-3828.01,-5249.1
9820,755.06,1811.5,2278.95,-1766.93,-16463.13,873.28,10915.82,-3834.43,88.11,-1595.45,-3746.33,-5341.78
9890,689.78,1793.29,2297.72,-1741.27,-16431.71,876.3,10839.07,-3815.61,86.24,-1676.81,-3729.37,-5406.17
9960,734.88,1799.62,2286.34,-1768.79,-16413.8,880.91,10935.14,-3837.65,85.38,-1545.69,-3752.27,-5297.96

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1000,716.72,1830.58,2271.18,-1713.99,-16366.34,855.86,10927.82,-3894.76,90.48,-1478.17,-3804.28,-5282.45
1070,678.89,1819.18,2236.99,-1750.5,-16564.31,885.69,10964.78,-3703.28,84.29,-1729.27,-3618.99,-5348.27
1140,739.32,1754.71,2263.43,-1735.56,-16370.94,869.63,10906.85,-3831.74,85.31,-1572.56,-3746.43,-5318.99
1210,719.61,1790.28,2250.87,-1703.96,-16406.59,874.44,10859.14,-3776.62,88.18,-1616.21,-3688.45,-5304.66
1280,709.26,1749.64,2269.38,-1727.02,-16429.65,866.47,10922.15,-3809.28,86.9,-1639.76,-3722.38,-5362.14
1350,775.94,1784.02,2270.93,-1757.26,-16370.5,875.84,10803.42,-3742.8,81.89,-1617.62,-3660.91,-5278.52
1420,718.01,1825.88,2262.58,-1733.35,-16188.14,859.35,10828.12,-3947.15,87.51,-1427.55,-3859.64,-5287.19
1490,692.44,1729.91,2290.87,-1722.64,-16204.12,884.76,10926.97,-3997.41,86.26,-1401.82,-3911.15,-5312.97
1560,767.02,1759.24,2283.63,-1739.44,-16335.81,844.74,10830.55,-3827.56,88.09,-1590.07,-3739.47,-5329.54
1630,706.98,1827.68,2261.57,-1760.94,-16305.82,855.53,10836.15,-3840.05,86.37,-1578.85,-3753.68,-5332.53
1700,694.52,1786.78,2287.22,-1708.61,-16385.18,886.44,10950.18,-3863.65,88.51,-1488.65,-3775.14,-5263.79
1770,756.45,1766.96,2273.28,-1699.76,-16536.26,857.36,10987.59,-3813.76,88.64,-1594.37,-3725.12,-5319.49
1840,749.79,1813.54,2234.64,-1714.62,-16318.16,855.59,10896.84,-3881.67,91.26,-1482.39,-3790.41,-5272.8
1910,754.83,1753.7,2274.47,-1736.1,-16410.7,834.69,10892.72,-3802.53,87.97,-1636.39,-3714.56,-5350.95
1980,702.48,1751.2,2268.18,-1720.12,-16424.86,856.12,10942.99,-3806.73,89.15,-1624.03,-3717.58,-5341.61
2050,714.38,1735.21,2318.34,-1706.76,-16033.0,877.51,10854.08,-4126.54,93.34,-1240.24,-4033.19,-5273.44
2120,724.72,1802.28,2266.49,-1703.77,-16025.94,897.22,10875.13,-4165.07,90.62,-1163.86,-4074.44,-5238.31
2190,714.31,1787.68,2250.83,-1689.33,-16262.04,868.83,10901.93,-3930.87,91.54,-1427.79,-3839.34,-5267.13
2260,724.39,1788.87,2271.84,-1757.2,-16293.13,854.37,10884.56,-3859.37,87.3,-1526.29,-3772.07,-5298.36
2330,710.19,1735.17,2249.2,-1721.9,-16282.62,860.46,10877.24,-3842.82,88.73,-1572.26,-3754.09,-5326.35
2400,722.28,1829.51,2247.5,-1691.6,-16136.56,860.66,10848.06,-4039.71,92.54,-1320.16,-3947.17,-5267.33
2470,735.78,1791.43,2279.66,-1699.12,-16097.54,857.58,10809.79,-4017.42,90.72,-1322.42,-3926.7,-5249.12
2540,708.39,1811.81,2255.8,-1688.6,-16186.35,863.41,10836.76,-4004.42,95.72,-1398.77,-3908.7,-5307.47
2610,725.47,1800.17,2287.62,-1658.48,-16061.5,875.66,10849.95,-4103.61,95.85,-1181.11,-4007.77,-5188.87
2680,722.83,1833.4,2231.06,-1699.62,-15917.57,833.32,10775.31,-4145.04,96.06,-1221.27,-4048.98,-5270.25
2750,739.4,1805.11,2230.55,-1673.88,-16004.5,847.03,10763.49,-4055.36,94.8,-1292.8,-3960.56,-5253.36
2820,702.97,1783.56,2266.97,-1681.69,-15918.24,853.15,10808.47,-4183.22,95.04,-1184.8,-4088.19,-5272.99
2890,753.75,1726.55,2205.67,-1658.5,-16074.27,873.96,10790.23,-4033.47,97.04,-1382.61,-3936.42,-5319.03
2960,723.33,1788.49,2254.27,-1700.66,-16223.46,868.27,10851.91,-3942.71,93.36,-1437.86,-3849.35,-5287.2
3030,753.55,1802.88,2266.83,-1702.83,-16044.16,866.01,10774.68,-4039.41,96.97,-1283.04,-3942.44,-5225.48
3100,707.7,1735.68,2230.52,-1683.99,-16253.1,867.28,10825.1,-3856.3,94.91,-1570.82,-3761.39,-5332.21
3170,731.03,1749.98,2264.53,-1720.72,-16096.36,838.9,10788.47,-3973.09,92.21,-1444.17,-3880.88,-5325.06
3240,701.5,1792.81,2265.23,-1704.71,-16008.77,871.52,10780.14,-4077.77,92.74,-1302.28,-3985.03,-5287.31
3310,729.04,1730.82,2245.99,-1738.09,-16186.86,874.2,10896.75,-3936.69,90.9,-1448.14,-3845.79,-5293.94
3380,799.27,1772.89,2271.47,-1728.82,-16371.86,859.45,10809.74,-3771.82,91.75,-1587.86,-3680.07,-5267.93
3450,716.33,1765.32,2235.09,-1701.39,-16156.66,853.43,10780.41,-3980.16,94.09,-1507.47,-3886.07,-5393.53
3520,765.86,1768.72,2264.02,-1704.04,-16366.19,850.06,10795.11,-3772.08,92.08,-1626.47,-3679.99,-5306.46
3590,740.35,1775.62,2257.1,-1732.06,-16292.81,878.72,10834.17,-3830.29,88.63,-1538.91,-3741.66,-5280.57
3660,710.62,1740.37,2253.9,-1722.17,-16162.73,878.15,10846.1,-3942.64,90.48,-1455.78,-3852.16,-5307.94
3730,707.0,1810.47,2287.68,-1719.08,-16356.34,870.49,10837.24,-3798.07,88.83,-1562.54,-3709.24,-5271.78
3800,712.43,1758.73,2260.42,-1710.04,-16320.06,869.98,10874.82,-3824.98,91.55,-1553.72,-3733.43,-5287.14
3870,703.39,1765.09,2291.9,-1717.59,-16395.97,880.38,10816.69,-3739.46,90.78,-1656.12,-3648.68,-5304.8
3940,676.05,1780.63,2275.42,-1714.24,-16486.44,878.23,10883.7,-3727.14,88.32,-1706.64,-3638.83,-5345.47
4010,690.17,1785.12,2260.66,-1710.69,-16349.85,872.89,10825.58,-3801.55,90.73,-1626.13,-3710.82,-5336.94
4080,747.49,1771.87,2251.49,-1738.59,-16489.06,878.93,10823.35,-3672.21,88.94,-1754.53,-3583.27,-5337.8
4150,731.53,1790.29,2282.99,-1732.66,-16125.3,861.32,10777.89,-3956.84,93.65,-1413.93,-3863.19,-5277.12
4220,710.04,1743.31,2283.88,-1716.07,-16274.45,837.72,10787.74,-3817.82,88.35,-1627.84,-3729.47,-5357.3
4290,745.54,1725.14,2257.75,-1721.34,-16219.39,848.74,10795.63,-3890.99,90.92,-1567.92,-3800.07,-5368.0
4360,707.96,1748.62,2286.45,-1714.58,-16209.77,860.99,10818.55,-3899.81,89.25,-1501.78,-3810.56,-5312.34
4430,695.62,1832.38,2213.88,-1726.51,-16378.02,867.29,10865.04,-3770.97,88.42,-1630.33,-3682.55,-5312.88
4500,713.41,1755.37,2240.2,-1684.56,-16340.83,859.54,10877.46,-3841.98,91.39,-1579.4,-3750.59,-5329.99
4570,730.03,1731.11,2262.09,-1743.8,-16297.99,882.45,10831.41,-3796.02,88.98,-1604.7,-3707.04,-5311.74
4640,741.26,1753.11,2263.92,-1706.41,-16480.72,886.49,10886.56,-3683.98,87.71,-1655.79,-3596.27,-5252.06
4710,692.39,1762.71,2221.86,-1734.31,-16294.22,882.74,10850.96,-3827.09,89.47,-1617.87,-3737.61,-5355.48
4780,762.09,1824.84,2279.41,-1730.31,-16428.03,877.53,10910.42,-3764.5,87.34,-1504.06,-3677.16,-5181.22
4850,700.14,1788.05,2234.86,-1745.1,-16444.55,864.04,10908.17,-3753.65,87.85,-1694.39,-3665.8,-5360.19
4920,706.19,1736.05,2298.83,-1757.88,-16455.83,875.89,10928.73,-3711.79,86.93,-1668.02,-3624.87,-5292.89
4990,675.82,1736.78,2285.1,-1704.43,-16220.91,870.93,10868.11,-3916.88,92.45,-1488.59,-3824.44,-5313.03
5060,727.47,1755.76,2254.05,-1709.72,-16152.78,855.09,10840.88,-3967.61,88.84,-1429.25,-3878.77,-5308.02
5130,726.24,1730.99,2271.57,-1722.05,-16207.42,872.44,10818.27,-3906.72,87.91,-1509.97,-3818.8,-5328.78
5200,714.92,1816.62,2235.89,-1704.86,-16287.41,854.8,10779.63,-3784.12,88.67,-1590.41,-3695.45,-5285.86
5270,742.11,1759.86,2275.23,-1728.86,-16571.18,860.32,10853.43,-3599.32,87.5,-1809.1,-3511.82,-5320.92
5340,701.38,1765.75,2224.39,-1717.07,-16240.25,859.17,10794.57,-3869.5,89.76,-1612.06,-3779.74,-5391.8
5410,768.63,1796.01,2253.43,-1679.71,-16322.58,823.91,10818.96,-3817.61,93.44,-1541.34,-3724.17,-5265.5
5480,696.07,1738.49,2296.49,-1713.99,-16267.89,863.36,10779.59,-3798.47,87.23,-1607.88,-3711.24,-5319.12
5550,754.46,1747.39,2309.15,-1728.14,-15943.17,882.7,10736.34,-4058.4,88.76,-1241.27,-3969.64,-5210.91
5620,707.97,1826.45,2225.19,-1712.05,-16368.26,862.95,10815.33,-3749.91,90.48,-1642.43,-3659.43,-5301.87
5690,713.38,1720.88,2279.86,-1727.27,-16214.35,864.13,10778.15,-3884.16,86.53,-1585.21,-3797.62,-5382.83
5760,724.37,1809.81,2249.36,-1738.2,-16064.96,889.67,10733.82,-3949.76,88.28,-1396.14,-3861.48,-5257.62
5830,715.9,1748.08,2261.34,-1727.59,-16048.17,870.41,10836.25,-4069.67,88.64,-1343.77,-3981.04,-5324.81
5900,731.56,1840.22,2254.02,-1729.61,-16097.23,863.95,10850.69,-4051.35,86.86,-1286.41,-3964.49,-5250.9
5970,746.05,1794.04,2242.12,-1747.36,-16243.72,863.77,10863.47,-3905.13,84.76,-1481.63,-3820.37,-5301.99
6040,681.5,1739.08,2251.44,-1741.34,-16239.01,860.4,10855.34,-3900.45,83.55,-1592.59,-3816.9,-5409.5
6110,726.81,1729.78,2281.32,-1764.96,-16246.08,878.07,10829.8,-3825.98,80.68,-1565.24,-3745.3,-5310.54
6180,717.65,1789.38,2251.47,-1693.99,-16108.28,872.52,10751.84,-3941.97,90.81,-1419.41,-3851.15,-5270.56
6250,733.24,1764.69,2269.52,-1757.06,-16038.96,869.27,10797.3,-4028.48,87.41,-1362.0,-3941.07,-5303.07
6320,679.44,1755.27,2275.9,-1726.85,-16334.32,859.45,10919.66,-3865.85,90.0,-1571.45,-3775.84,-5347.29
6390,735.97,1790.83,2273.74,-1704.06,-16123.13,849.38,10788.6,-3968.59,92.51,-1388.66,-3876.08,-5264.74
6460,700.56,1783.77,2266.2,-1710.54,-16301.95,860.25,10842.1,-3883.37,89.73,-1559.62,-3793.64,-5353.26
6530,714.48,1757.73,2290.7,-1722.12,-16131.65,860.11,10814.28,-3963.88,87.94,-1416.48,-3875.93,-5292.41
