GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
6460,737.99,1760.92,2227.1,-1694.22,-16305.92,875.71,10793.32,-3766.34,89.85,-1605.1,-3676.49,-5281.59
6530,739.09,1723.74,2250.0,-1718.46,-16195.26,866.26,10814.65,-3925.15,85.34,-1520.0,-3839.81,-5359.81
6600,714.23,1732.4,2226.48,-1755.32,-16116.83,873.75,10812.52,-3941.85,87.39,-1512.77,-3854.46,-5367.23
6670,734.13,1757.85,2239.22,-1719.36,-16102.76,865.55,10879.45,-4044.62,88.57,-1345.91,-3956.05,-5301.96
6740,735.86,1800.59,2227.1,-1712.24,-16238.52,854.63,10766.88,-3830.64,90.09,-1565.7,-3740.55,-5306.25
6810,723.25,1791.76,2214.03,-1723.79,-16206.49,844.78,10852.57,-3917.33,89.23,-1503.88,-3828.1,-5331.98
6880,747.3,1775.68,2256.91,-1680.77,-16273.16,845.92,10846.52,-3851.84,85.66,-1481.6,-3766.18,-5247.78
6950,725.93,1751.2,2218.46,-1728.26,-16014.21,846.77,10788.82,-4039.78,87.88,-1411.3,-3951.9,-5363.2
7020,711.88,1781.9,2234.24,-1708.5,-16232.89,870.91,10768.03,-3800.07,92.06,-1574.43,-3708.01,-5282.44
7090,724.04,1788.44,2228.89,-1711.59,-16385.85,854.96,10794.11,-3733.16,86.97,-1707.01,-3646.19,-5353.2
7160,740.44,1771.81,2231.11,-1745.46,-16060.78,872.51,10847.89,-4009.92,87.77,-1342.48,-3922.15,-5264.63
7230,752.39,1817.28,2243.28,-1709.48,-16067.18,870.88,10806.34,-4041.95,90.13,-1286.49,-3951.82,-5238.31
7300,767.14,1799.06,2286.54,-1701.89,-16194.87,842.22,10897.24,-3999.54,89.85,-1304.57,-3909.68,-5214.26
7370,718.65,1783.33,2245.99,-1704.57,-16051.8,857.89,10798.09,-4047.3,90.1,-1352.42,-3957.2,-5309.62
7440,709.49,1779.67,2222.16,-1691.77,-15993.74,863.43,10809.88,-4060.02,90.61,-1300.9,-3969.41,-5270.31
7510,730.4,1732.15,2242.82,-1686.44,-16118.51,859.94,10801.95,-3993.31,91.63,-1437.7,-3901.68,-5339.38
7580,744.37,1792.63,2214.82,-1690.74,-16124.63,855.59,10744.03,-3898.15,92.77,-1463.94,-3805.38,-5269.32
7650,736.64,1792.02,2248.8,-1717.42,-16110.29,875.79,10774.84,-3952.16,89.94,-1399.62,-3862.22,-5261.83
7720,742.93,1797.91,2250.44,-1695.23,-16330.08,839.97,10718.66,-3738.93,91.23,-1675.4,-3647.7,-5323.1
7790,718.06,1755.07,2269.92,-1703.49,-16195.35,868.71,10852.54,-3888.67,87.78,-1434.54,-3800.89,-5235.43
7860,714.72,1749.39,2275.98,-1703.06,-16339.13,869.73,10806.36,-3804.05,84.01,-1626.02,-3720.03,-5346.05
7930,698.43,1786.83,2265.61,-1752.75,-16321.5,876.53,10878.55,-3834.38,81.59,-1568.31,-3752.79,-5321.1
8000,697.68,1741.11,2234.53,-1743.84,-16228.98,864.23,10836.04,-3886.44,83.16,-1599.22,-3803.27,-5402.49
8070,688.43,1836.33,2238.51,-1738.77,-16071.52,869.6,10834.78,-3971.78,88.56,-1342.65,-3883.22,-5225.87
8140,686.57,1742.91,2269.16,-1733.86,-16093.02,856.93,10909.03,-4059.99,86.68,-1362.28,-3973.31,-5335.59
8210,748.41,1746.39,2241.2,-1739.36,-16354.63,870.43,10917.85,-3817.43,82.61,-1569.72,-3734.81,-5304.53
8280,725.58,1730.08,2241.9,-1698.84,-16427.25,856.16,10853.8,-3748.89,86.16,-1718.58,-3662.73,-5381.3
8350,736.01,1784.76,2247.46,-1689.5,-16242.5,850.16,10822.99,-3872.78,91.66,-1490.63,-3781.12,-5271.75
8420,730.62,1815.1,2243.67,-1750.28,-15989.1,892.9,10802.88,-4071.95,88.99,-1254.2,-3982.95,-5237.15
8490,689.31,1810.26,2235.88,-1739.57,-16044.64,858.73,10787.02,-4017.78,88.68,-1403.02,-3929.1,-5332.13
8560,712.96,1721.68,2260.5,-1713.24,-16071.04,868.48,10880.01,-4100.55,91.43,-1340.66,-4009.12,-5349.78
8630,733.38,1807.04,2276.58,-1778.37,-16149.54,855.19,10882.47,-4004.4,85.79,-1373.25,-3918.61,-5291.86
8700,715.42,1749.43,2260.52,-1737.01,-15999.6,863.93,10861.26,-4187.05,90.1,-1286.03,-4096.95,-5382.98
8770,716.25,1772.8,2255.95,-1762.28,-15989.78,883.23,10945.61,-4186.59,89.34,-1178.23,-4097.25,-5275.48
8840,691.68,1731.03,2265.64,-1738.19,-15849.14,866.97,10904.59,-4293.43,90.77,-1127.42,-4202.66,-5330.08
8910,755.07,1790.46,2243.8,-1775.15,-16116.47,853.5,10855.06,-4004.37,83.52,-1393.72,-3920.85,-5314.57
8980,702.62,1822.55,2246.38,-1755.07,-16118.29,860.56,10903.26,-4065.5,87.35,-1337.98,-3978.14,-5316.12
9050,708.89,1738.25,2239.28,-1738.2,-16204.62,876.2,10854.26,-3920.38,88.22,-1525.95,-3832.16,-5358.1
9120,754.41,1771.29,2251.28,-1737.06,-16323.42,864.18,10901.55,-3860.76,86.33,-1517.78,-3774.42,-5292.21
9190,732.06,1770.84,2268.35,-1746.39,-16243.23,872.37,10821.16,-3843.45,83.82,-1524.84,-3759.63,-5284.47
9260,746.31,1791.11,2247.02,-1740.03,-16188.6,870.11,10854.53,-3939.85,83.49,-1419.54,-3856.36,-5275.9
9330,738.2,1701.76,2273.44,-1754.22,-16546.13,877.29,10907.3,-3685.17,81.42,-1802.36,-3603.75,-5406.11
9400,707.61,1755.13,2239.17,-1743.61,-16253.38,874.77,10877.84,-3874.67,86.58,-1542.46,-3788.08,-5330.55
9470,719.01,1752.93,2265.11,-1732.17,-16434.22,856.14,10837.22,-3737.84,83.91,-1735.99,-3653.92,-5389.91
9540,727.03,1793.69,2260.14,-1773.29,-16538.17,859.83,10816.14,-3597.18,82.91,-1854.63,-3514.27,-5368.91
9610,730.88,1781.56,2265.4,-1763.24,-16254.43,845.88,10856.0,-3888.97,82.51,-1537.96,-3806.46,-5344.42
9680,728.63,1813.08,2224.15,-1748.4,-16331.69,867.51,10845.36,-3792.66,84.81,-1601.35,-3707.85,-5309.2
9750,692.86,1818.12,2259.79,-1757.39,-16116.96,843.4,10799.32,-3944.75,86.69,-1460.88,-3858.06,-5318.93
9820,687.33,1803.98,2225.6,-1746.54,-16164.59,854.28,10846.3,-3973.52,85.66,-1493.64,-3887.86,-5381.5
9890,695.69,1833.32,2227.04,-1743.17,-16112.25,854.72,10841.73,-4030.26,85.77,-1402.92,-3944.49,-5347.41
9960,703.49,1765.43,2247.83,-1724.47,-16284.87,859.6,10807.85,-3844.77,87.19,-1625.15,-3757.57,-5382.72

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1000,12.93,39.65,38.67,-3.51,-12.86,12.54,-182.53,-53.38,4.05,-95.13,-49.33,-144.46
1070,11.4,43.06,33.91,-2.81,-12.64,11.25,-185.46,-49.91,4.01,-101.29,-45.9,-147.19
1140,16.71,37.71,37.78,-3.38,-13.66,12.91,-182.92,-52.42,4.02,-94.85,-48.4,-143.24
1210,11.59,44.36,34.24,-5.96,7.82,13.18,-192.85,-60.04,3.96,-87.62,-56.08,-143.7
1280,9.98,36.38,44.77,-6.06,-12.56,9.81,-182.35,-52.62,4.01,-100.02,-48.61,-148.64
1350,12.6,40.36,41.49,-0.89,-18.87,12.74,-181.58,-50.62,3.99,-94.15,-46.63,-140.77
1420,12.94,35.4,43.76,-7.09,0.44,11.84,-185.69,-59.63,3.92,-88.39,-55.71,-144.1
1490,8.85,44.71,38.9,-7.61,1.12,11.94,-187.45,-59.78,3.95,-89.55,-55.82,-145.37
1560,12.07,43.18,38.59,-2.9,-14.33,13.08,-182.83,-51.72,3.97,-93.14,-47.75,-140.89
1630,14.47,47.01,37.76,-3.66,-6.26,10.44,-186.57,-52.48,4.03,-86.81,-48.45,-135.26
1700,16.16,42.63,37.85,-1.26,-14.02,12.63,-182.96,-52.13,3.96,-88.96,-48.17,-137.13
1770,14.01,40.44,45.61,1.33,-17.12,11.74,-187.03,-50.21,3.9,-91.03,-46.3,-137.33
1840,17.4,29.08,52.48,-3.11,-12.13,9.16,-181.95,-54.48,4.07,-89.07,-50.41,-139.48
1910,6.79,41.01,39.5,-2.26,-19.98,10.06,-177.43,-50.43,3.99,-102.3,-46.44,-148.74
1980,11.19,41.72,39.28,-3.4,-14.67,11.17,-182.83,-53.98,4.02,-97.54,-49.96,-147.5
2050,15.17,38.71,37.68,-1.22,-15.7,11.19,-181.0,-52.95,4.03,-95.16,-48.93,-144.09
2120,14.64,38.31,39.32,-2.2,-15.9,9.63,-179.37,-54.37,4.0,-95.56,-50.37,-145.93
2190,8.93,49.17,35.85,0.16,-13.56,10.66,-182.02,-54.71,3.98,-90.8,-50.73,-141.53
2260,9.06,40.38,38.46,-4.93,11.34,13.94,-185.91,-65.37,3.92,-77.66,-61.45,-139.1
2330,12.44,46.2,38.64,-3.63,-12.32,11.79,-184.92,-53.71,4.05,-91.81,-49.66,-141.48
2400,14.43,42.39,40.71,-4.05,-11.83,11.05,-184.95,-53.17,3.98,-92.24,-49.19,-141.42
2470,14.26,45.96,34.83,-3.43,-12.5,11.86,-189.8,-52.33,4.0,-98.83,-48.33,-147.16
2540,13.61,44.96,32.09,-4.76,-10.07,11.82,-187.07,-52.28,4.01,-99.42,-48.27,-147.69
2610,12.0,40.59,41.25,-3.71,0.54,12.47,-177.96,-63.22,4.01,-74.82,-59.21,-134.03
2680,9.55,47.64,36.22,-1.09,-13.93,11.5,-190.01,-50.35,4.02,-100.13,-46.32,-146.45
2750,13.47,48.63,39.64,-5.08,11.61,12.08,-192.83,-65.73,4.01,-72.49,-61.72,-134.21
2820,16.97,45.44,38.11,-1.61,-13.71,9.4,-182.14,-56.36,4.02,-87.54,-52.34,-139.88
2890,16.75,50.62,34.64,-1.68,-14.19,11.08,-180.86,-54.21,3.98,-83.65,-50.23,-133.89
2960,16.57,48.27,36.96,-4.21,-12.86,12.78,-184.2,-52.23,3.96,-86.69,-48.27,-134.95
3030,9.48,39.63,43.62,-4.71,-9.03,10.88,-187.62,-52.1,4.05,-97.76,-48.05,-145.8
3100,13.82,43.09,41.48,-5.42,-9.28,14.03,-187.36,-53.81,4.02,-89.64,-49.78,-139.42
3170,13.6,44.31,39.31,-1.2,-13.68,12.48,-183.99,-51.46,4.06,-89.17,-47.4,-136.57
3240,11.96,41.57,40.68,-3.29,-17.79,10.17,-181.65,-52.1,3.89,-98.35,-48.2,-146.55
3310,11.62,40.39,38.9,-3.32,-16.73,10.3,-180.89,-53.33,3.94,-99.74,-49.39,-149.13
3380,12.93,38.92,43.44,-2.9,-14.55,11.08,-180.58,-52.8,3.91,-91.67,-48.89,-140.56
3450,15.43,40.47,38.69,-4.82,-10.94,10.42,-183.98,-53.36,3.99,-94.72,-49.36,-144.08
3520,10.16,46.37,44.73,-2.37,-16.67,10.19,-182.25,-50.53,3.72,-89.84,-46.81,-136.65
3590,10.02,36.85,43.65,-2.22,-15.83,12.26,-174.78,-55.15,3.75,-90.05,-51.4,-141.45
3660,8.1,33.29,48.39,-6.25,-16.32,11.99,-181.26,-50.9,3.65,-102.05,-47.26,-149.31
3730,20.83,43.36,38.01,-6.24,-13.16,12.25,-185.44,-50.94,3.76,-90.39,-47.18,-137.57
3800,12.86,43.97,43.69,-4.29,-16.86,10.59,-177.05,-51.56,3.66,-87.08,-47.9,-134.99
3870,14.51,44.34,43.1,-5.5,-13.92,10.29,-181.13,-53.97,3.78,-88.31,-50.19,-138.5
3940,17.25,37.63,39.47,-7.71,-12.46,11.13,-179.38,-52.38,3.58,-94.07,-48.8,-142.87
4010,14.69,48.69,33.35,-3.19,-14.45,11.14,-185.09,-50.54,3.98,-94.88,-46.55,-141.43
4080,10.54,36.81,42.72,-3.48,-11.85,10.55,-181.9,-55.25,4.01,-96.61,-51.24,-147.85
4150,12.92,34.45,43.27,-3.84,-11.53,12.36,-183.23,-53.02,3.94,-95.61,-49.08,-144.69
4220,13.05,45.91,36.36,0.58,-17.06,9.75,-181.11,-53.18,4.0,-92.52,-49.18,-141.7
4290,6.69,45.9,34.49,-1.25,-16.91,11.74,-183.18,-50.32,3.99,-102.52,-46.33,-148.85
4360,10.94,44.26,36.94,-3.31,-14.5,11.38,-182.41,-51.41,4.02,-96.7,-47.39,-144.08
4430,11.12,38.39,38.8,-2.62,-12.11,12.01,-184.44,-52.12,3.91,-98.85,-48.2,-147.06
4500,11.62,43.48,33.77,-3.09,-11.1,10.71,-180.63,-54.97,4.0,-95.24,-50.98,-146.22
4570,12.29,38.32,37.69,-3.89,-10.32,9.56,-182.81,-53.89,4.03,-99.16,-49.86,-149.02
4640,13.18,30.4,47.05,-0.54,-13.11,13.7,-184.03,-51.64,3.9,-93.34,-47.74,-141.09
4710,9.36,45.14,44.64,-2.39,-15.83,12.17,-180.34,-53.35,3.99,-87.26,-49.36,-136.62
4780,15.25,46.29,41.73,-3.07,-7.02,11.28,-187.8,-53.25,4.01,-83.33,-49.23,-132.57
4850,10.6,40.92,39.06,-0.86,-16.72,10.88,-182.5,-52.88,4.03,-98.61,-48.84,-147.46
4920,11.74,44.68,38.65,-4.95,-10.82,11.32,-183.96,-53.34,3.92,-93.35,-49.42,-142.76
4990,9.47,45.64,45.81,-4.91,-12.49,11.51,-181.35,-53.63,3.98,-86.32,-49.65,-135.98
5060,14.55,40.74,40.37,-6.15,-9.84,10.45,-185.62,-53.18,4.05,-95.5,-49.13,-144.64
5130,14.3,51.41,33.59,-5.78,-12.75,12.54,-184.98,-52.68,3.98,-91.68,-48.7,-140.38
5200,13.63,42.22,36.97,-4.96,-11.32,11.27,-188.07,-50.43,3.94,-100.26,-46.49,-146.74
5270,8.54,43.61,36.1,-5.46,-9.14,13.47,-178.75,-55.16,3.9,-91.63,-51.25,-142.88
5340,10.35,43.26,34.86,-1.8,-17.51,10.51,-177.63,-52.84,4.03,-97.95,-48.81,-146.77
5410,13.18,41.79,36.9,-3.36,-14.07,13.52,-182.52,-52.96,4.0,-94.56,-48.96,-143.52
5480,10.21,47.52,37.39,-1.91,-11.19,11.81,-186.78,-53.21,4.07,-92.96,-49.14,-142.1
5550,9.72,46.3,39.74,-3.85,-14.39,10.31,-174.57,-55.13,3.97,-86.75,-51.16,-137.91
5620,10.1,45.24,41.32,-1.76,-13.52,13.19,-181.76,-53.16,3.91,-87.2,-49.24,-136.44
5690,8.9,38.14,41.8,1.63,-17.96,10.99,-182.3,-51.2,3.99,-98.79,-47.21,-146.0
5760,9.85,40.37,42.55,2.26,-18.08,10.4,-181.13,-55.24,4.08,-93.78,-51.16,-144.94
5830,13.8,37.92,47.24,-5.67,-12.74,11.04,-179.7,-53.89,3.82,-88.11,-50.08,-138.19
5900,9.93,36.92,37.57,-0.61,-18.01,10.49,-176.06,-53.42,4.01,-99.77,-49.4,-149.17
5970,8.37,46.21,38.87,-5.95,-10.63,11.56,-186.68,-53.32,4.01,-98.24,-49.31,-147.56
6040,6.06,38.49,36.34,1.94,-17.77,11.66,-178.98,-52.15,3.97,-102.26,-48.18,-150.44
6110,9.49,47.46,37.94,-4.05,-16.34,12.25,-178.5,-53.5,3.96,-91.75,-49.54,-141.29
6180,10.53,32.15,47.09,-2.42,-19.07,11.74,-180.68,-50.23,3.94,-100.67,-46.28,-146.95
6250,10.74,41.55,44.83,-4.83,-17.14,11.35,-177.16,-50.66,3.8,-90.65,-46.86,-137.52
6320,10.04,39.01,37.68,-5.08,-16.04,11.13,-182.29,-49.58,3.86,-105.55,-45.71,-151.26
6390,9.28,47.42,38.34,-4.57,-19.6,10.11,-180.9,-48.48,3.79,-99.92,-44.69,-144.6
6460,11.81,51.78,41.35,-3.94,-15.26,11.78,-184.62,-48.16,3.8,-87.09,-44.37,-131.46
6530,9.97,43.06,38.43,-5.62,-16.1,10.71,-185.32,-47.93,3.85,-104.88,-44.08,-148.96
6600,17.43,45.65,39.99,-3.26,-18.68,9.39,-181.56,-48.57,3.92,-91.05,-44.65,-135.7
6670,13.09,49.91,36.18,-7.26,-10.61,11.19,-183.74,-54.89,3.94,-91.25,-50.95,-142.2
6740,16.26,43.15,38.93,-4.65,-12.85,13.15,-182.68,-50.53,3.8,-88.69,-46.73,-135.42
6810,12.43,46.82,43.44,-7.25,-12.91,12.02,-180.87,-53.0,3.76,-86.32,-49.23,-135.55
6880,11.17,45.63,36.49,-5.28,-14.31,12.72,-178.86,-52.18,3.84,-92.45,-48.34,-140.78
6950,17.28,40.82,38.19,-3.82,-12.4,10.67,-180.17,-54.86,3.99,-89.44,-50.87,-140.31
7020,9.35,38.39,40.18,-1.99,-10.63,12.03,-184.81,-53.64,3.94,-97.48,-49.7,-147.18
7090,8.89,36.56,35.88,-0.63,-15.56,11.46,-181.09,-50.9,3.78,-104.49,-47.12,-151.61
7160,14.21,43.83,38.38,-2.38,-14.27,10.25,-185.27,-51.92,3.96,-95.25,-47.96,-143.21
7230,8.39,45.02,36.46,-5.26,-13.12,8.48,-181.1,-56.27,4.05,-101.12,-52.23,-153.34
7300,11.39,49.5,36.79,-1.47,-15.09,11.48,-184.15,-50.56,3.93,-91.55,-46.64,-138.19
7370,11.23,38.16,46.84,-6.7,-11.74,10.5,-180.24,-55.02,3.87,-91.95,-51.15,-143.09
7440,15.59,37.78,47.29,-3.04,-13.66,8.96,-184.27,-54.01,4.0,-91.35,-50.0,-141.35
7510,11.69,43.18,45.7,-7.35,-13.46,12.8,-184.12,-51.01,3.85,-91.56,-47.15,-138.71
7580,6.12,44.07,43.37,-3.81,-11.42,10.91,-180.67,-52.18,4.03,-91.42,-48.14,-139.57
7650,16.53,37.33,40.23,-3.09,-12.74,13.7,-184.05,-52.94,3.94,-92.09,-49.0,-141.09
7720,14.65,45.36,42.6,-1.46,-12.8,10.03,-186.25,-51.58,3.99,-87.87,-47.59,-135.47
7790,12.03,40.1,40.08,0.99,-16.87,12.38,-185.16,-49.54,4.02,-96.45,-45.52,-141.97
7860,11.59,41.11,43.82,-3.31,-11.58,11.53,-180.39,-55.5,4.01,-87.22,-51.48,-138.71
7930,12.38,36.48,43.14,-4.28,-14.31,10.79,-183.92,-52.76,3.97,-99.72,-48.79,-148.52
8000,10.53,43.08,43.17,-3.54,-16.89,9.77,-182.47,-53.14,3.94,-96.35,-49.2,-145.55
8070,16.71,38.94,38.78,-3.99,-11.84,10.11,-176.83,-54.97,4.03,-88.11,-50.94,-139.05
8140,13.65,46.33,34.75,-5.02,-8.69,12.11,-184.88,-53.91,4.01,-91.74,-49.91,-141.64
8210,10.1,37.63,38.39,-2.05,-12.62,9.47,-176.96,-57.14,4.05,-96.04,-53.1,-149.14
8280,10.74,45.22,37.41,-4.84,-11.59,11.03,-182.32,-53.38,3.87,-94.36,-49.51,-143.87
8350,6.11,41.97,37.58,0.07,-15.82,10.93,-179.33,-52.93,3.95,-98.48,-48.98,-147.46
8420,17.46,44.27,34.56,-3.42,-11.84,11.24,-184.26,-54.15,4.02,-92.0,-50.13,-142.13
8490,15.27,42.68,38.25,-4.76,-10.17,10.17,-185.58,-52.76,4.02,-94.15,-48.74,-142.89
8560,15.92,45.26,41.36,-5.6,-9.32,10.22,-187.82,-53.55,3.96,-89.98,-49.59,-139.57
8630,11.98,40.73,43.33,-4.27,-10.49,11.57,-183.92,-51.34,3.83,-91.06,-47.5,-138.57
8700,8.93,41.57,35.95,-1.59,-16.13,11.68,-179.88,-53.14,3.92,-99.47,-49.22,-148.68
8770,10.46,42.7,37.84,-3.23,-14.43,10.59,-182.62,-52.12,4.0,-98.7,-48.13,-146.83
8840,12.59,41.36,44.24,-5.32,-10.71,11.64,-189.87,-52.07,3.99,-96.07,-48.09,-144.16
8910,12.21,44.02,38.89,-4.73,-11.49,10.62,-184.9,-53.13,4.03,-95.36,-49.1,-144.46
8980,13.5,43.74,41.17,-5.18,-12.02,9.57,-184.56,-53.53,4.08,-93.78,-49.46,-143.24
9050,8.05,45.6,40.21,-5.87,-12.33,10.54,-179.66,-54.09,4.07,-93.46,-50.02,-143.48
9120,8.13,42.34,37.78,-4.42,-14.25,9.51,-176.19,-55.21,4.03,-97.1,-51.18,-148.28
9190,16.51,44.51,36.12,-4.77,-11.3,11.12,-186.87,-50.26,3.96,-94.69,-46.3,-140.99
9260,11.83,39.03,35.43,-3.57,-13.66,9.91,-180.45,-51.44,3.94,-101.48,-47.49,-148.97
9330,8.77,43.99,36.65,-5.49,-4.53,11.61,-183.99,-55.54,3.96,-92.98,-51.58,-144.57
9400,16.39,40.96,41.58,-2.64,-7.16,12.54,-197.14,-48.74,4.03,-95.47,-44.71,-140.18
9470,11.04,43.46,35.22,-4.14,-1.7,11.66,-188.92,-53.12,3.95,-93.37,-49.17,-142.54
9540,10.53,44.36,36.68,-2.48,-9.91,10.62,-190.44,-49.62,4.04,-100.63,-45.58,-146.21
9610,11.5,56.38,37.24,-3.59,-6.23,10.84,-194.44,-51.8,3.89,-88.31,-47.9,-136.21
9680,11.12,35.25,40.06,0.12,-8.33,13.67,-188.67,-49.23,3.89,-96.78,-45.34,-142.12
9750,7.57,44.08,40.85,-4.33,-4.76,10.58,-187.45,-53.87,3.88,-93.45,-49.99,-143.43
9820,7.94,43.33,38.24,-4.96,-5.07,9.27,-193.27,-50.11,3.98,-104.53,-46.13,-150.66
9890,8.87,39.02,37.85,-2.3,-10.45,12.1,-183.33,-53.36,3.96,-98.24,-49.4,-147.64
9960,15.91,47.23,42.38,-4.06,-14.07,10.98,-181.34,-54.01,3.94,-82.97,-50.06,-133.04

Delta Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1000,0.0,0.0,0.0,-42.4,-39.7,-0.0,0.0,56.7,-6.21,-82.11,50.5,-31.61
1070,-0.0,-0.0,-0.0,-46.51,-43.05,0.0,-0.0,59.71,-6.21,-89.56,53.51,-36.06
1140,0.0,0.0,0.0,-49.83,-42.93,-0.0,0.0,60.2,-6.4,-92.77,53.79,-38.98
1210,-0.0,0.0,-0.0,-44.24,-45.68,-0.0,0.0,63.36,-6.27,-89.91,57.1,-32.81
1280,0.0,0.0,-0.0,-45.21,-44.18,0.0,0.0,63.76,-6.01,-89.39,57.74,-31.65
1350,0.0,-0.0,-0.0,-44.25,-39.45,0.0,0.0,55.2,-6.03,-83.7,49.17,-34.53
1420,0.0,-0.0,-0.0,-42.7,-41.28,0.0,0.0,61.87,-5.74,-83.98,56.13,-27.85
1490,-0.0,0.0,-0.0,-46.01,-47.34,0.0,0.0,65.4,-6.1,-93.34,59.29,-34.05
1560,-0.0,0.0,0.0,-37.6,-50.54,0.0,0.0,63.04,-6.31,-88.13,56.73,-31.41
1630,-0.0,0.0,0.0,-44.35,-49.77,0.0,0.0,67.12,-6.43,-94.12,60.69,-33.43
1700,-0.0,-0.0,0.0,-43.02,-45.88,-0.0,-0.0,64.85,-6.33,-88.9,58.52,-30.38
1770,-0.0,-0.0,-0.0,-46.28,-50.39,-0.0,0.0,62.33,-6.75,-96.67,55.59,-41.08
1840,-0.0,-0.0,0.0,-45.66,-44.28,-0.0,-0.0,60.13,-6.48,-89.94,53.65,-36.29
1910,-0.0,0.0,-0.0,-42.16,-40.46,0.0,-0.0,58.66,-6.6,-82.62,52.06,-30.56
1980,-0.0,-0.0,0.0,-43.49,-47.65,0.0,0.0,63.97,-6.01,-91.14,57.96,-33.18
2050,-0.0,0.0,-0.0,-42.79,-48.1,-0.0,-0.0,59.94,-6.04,-90.89,53.9,-36.99
2120,-0.0,0.0,0.0,-41.48,-39.98,0.0,-0.0,53.71,-6.32,-81.46,47.39,-34.07
2190,-0.0,-0.0,0.0,-37.97,-49.94,-0.0,0.0,61.38,-6.48,-87.92,54.91,-33.01
2260,0.0,0.0,0.0,-43.8,-46.64,0.0,-0.0,71.15,-6.33,-90.44,64.81,-25.63
2330,0.0,-0.0,0.0,-42.64,-48.54,0.0,0.0,59.17,-6.04,-91.18,53.13,-38.05
2400,-0.0,0.0,0.0,-45.17,-44.27,-0.0,-0.0,55.98,-6.15,-89.43,49.83,-39.61
2470,-0.0,0.0,0.0,-41.26,-44.23,0.0,0.0,56.52,-6.02,-85.49,50.5,-34.99
2540,-0.0,0.0,-0.0,-38.53,-46.61,-0.0,0.0,58.14,-5.6,-85.14,52.54,-32.61
2610,0.0,-0.0,0.0,-45.07,-42.71,0.0,0.0,62.37,-6.41,-87.79,55.96,-31.83
2680,-0.0,-0.0,-0.0,-42.47,-33.25,0.0,0.0,50.97,-6.12,-75.73,44.85,-30.88
2750,0.0,0.0,-0.0,-41.0,-53.21,-0.0,-0.0,71.56,-6.31,-94.21,65.25,-28.96
2820,-0.0,0.0,0.0,-39.78,-53.29,0.0,0.0,63.89,-6.41,-93.07,57.48,-35.59
2890,-0.0,-0.0,-0.0,-46.62,-44.23,-0.0,-0.0,65.24,-6.3,-90.85,58.94,-31.91
2960,0.0,0.0,-0.0,-45.53,-45.86,0.0,-0.0,64.51,-6.31,-91.38,58.19,-33.19
3030,-0.0,0.0,0.0,-40.88,-48.25,0.0,-0.0,57.15,-6.31,-89.13,50.85,-38.29
3100,-0.0,0.0,-0.0,-44.44,-39.96,-0.0,0.0,59.16,-6.3,-84.4,52.86,-31.54
3170,0.0,0.0,-0.0,-43.47,-39.17,0.0,0.0,54.88,-5.85,-82.65,49.03,-33.62
3240,0.0,-0.0,0.0,-39.87,-38.0,0.0,-0.0,59.25,-5.7,-77.87,53.55,-24.32
3310,-0.0,0.0,-0.0,-32.29,-45.07,0.0,-0.0,54.73,-5.26,-77.36,49.48,-27.88
3380,0.0,0.0,-0.0,-35.17,-43.91,-0.0,-0.0,62.48,-5.17,-79.08,57.3,-21.78
3450,-0.0,0.0,0.0,-40.47,-46.67,-0.0,-0.0,61.89,-5.97,-87.14,55.93,-31.21
3520,0.0,-0.0,-0.0,-33.46,-50.31,-0.0,0.0,59.54,-5.68,-83.76,53.86,-29.9
3590,-0.0,0.0,0.0,-43.82,-48.22,0.0,0.0,62.94,-6.03,-92.04,56.9,-35.14
3660,0.0,-0.0,0.0,-39.04,-34.07,0.0,-0.0,51.22,-5.52,-73.11,45.71,-27.4
3730,-0.0,-0.0,0.0,-41.24,-45.69,0.0,0.0,60.59,-5.5,-86.93,55.09,-31.84
3800,0.0,0.0,0.0,-40.67,-43.89,-0.0,-0.0,60.63,-5.44,-84.56,55.19,-29.37
3870,0.0,-0.0,-0.0,-39.37,-49.95,-0.0,-0.0,59.29,-5.89,-89.32,53.4,-35.92
3940,0.0,0.0,-0.0,-37.47,-42.29,-0.0,0.0,64.24,-5.68,-79.76,58.56,-21.2
4010,0.0,0.0,0.0,-43.42,-44.27,-0.0,-0.0,56.81,-6.26,-87.69,50.55,-37.14
4080,-0.0,0.0,-0.0,-45.18,-43.57,-0.0,0.0,62.4,-6.2,-88.75,56.2,-32.55
4150,-0.0,0.0,0.0,-48.87,-45.41,-0.0,-0.0,61.05,-6.21,-94.28,54.84,-39.44
4220,0.0,-0.0,-0.0,-48.3,-51.59,-0.0,-0.0,64.67,-6.62,-99.89,58.05,-41.84
4290,0.0,-0.0,-0.0,-39.96,-45.47,-0.0,-0.0,54.77,-6.05,-85.43,48.72,-36.71
4360,-0.0,0.0,0.0,-44.59,-41.08,0.0,0.0,55.11,-6.27,-85.67,48.84,-36.83
