GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
4430,0.0,-0.0,0.0,-39.76,-29.18,0.0,-0.0,62.74,-5.64,-68.95,57.1,-11.84
4500,0.0,-0.0,0.0,-32.73,-8.94,0.0,-0.0,33.35,-4.31,-41.67,29.04,-12.63
4570,0.0,-0.0,0.0,-29.13,-7.21,0.0,-0.0,31.61,-4.84,-36.35,26.77,-9.58
4640,0.0,-0.0,-0.0,-31.66,-19.22,-0.0,-0.0,42.77,-4.48,-50.88,38.29,-12.59
4710,0.0,-0.0,-0.0,-25.93,-22.73,0.0,0.0,44.22,-4.21,-48.66,40.01,-8.65
4780,0.0,0.0,-0.0,-35.71,-20.87,-0.0,-0.0,45.81,-4.56,-56.58,41.25,-15.33
4850,-0.0,0.0,-0.0,-41.58,-33.49,-0.0,-0.0,62.22,-5.57,-75.07,56.65,-18.42
4920,0.0,0.0,0.0,-35.4,-7.95,-0.0,-0.0,33.03,-5.0,-43.36,28.03,-15.33
4990,-0.0,-0.0,-0.0,-30.78,-9.69,-0.0,0.0,33.2,-4.52,-40.47,28.68,-11.79
5060,-0.0,0.0,-0.0,-34.19,-10.72,-0.0,-0.0,35.45,-4.86,-44.91,30.59,-14.32
5130,0.0,-0.0,0.0,-33.45,0.85,-0.0,-0.0,22.37,-4.5,-32.6,17.87,-14.73
5200,-0.0,-0.0,-0.0,-37.45,2.63,0.0,-0.0,25.47,-5.6,-34.82,19.88,-14.94
5270,0.0,0.0,-0.0,-37.26,-0.77,0.0,0.0,25.11,-4.8,-38.03,20.31,-17.72
5340,0.0,-0.0,-0.0,-37.51,-4.41,-0.0,-0.0,28.07,-4.94,-41.92,23.13,-18.79
5410,-0.0,0.0,0.0,-30.94,-12.47,-0.0,0.0,36.85,-4.18,-43.42,32.66,-10.75
5480,0.0,0.0,0.0,-34.94,-4.34,0.0,-0.0,33.45,-4.99,-39.28,28.46,-10.83
5550,-0.0,-0.0,0.0,-35.61,-11.6,-0.0,-0.0,34.8,-4.7,-47.21,30.1,-17.11
5620,0.0,0.0,-0.0,-35.38,-12.25,0.0,-0.0,36.74,-4.96,-47.63,31.78,-15.85
5690,-0.0,-0.0,-0.0,-38.79,-0.15,-0.0,-0.0,25.04,-5.1,-38.94,19.95,-18.99
5760,0.0,0.0,-0.0,-32.54,-7.15,-0.0,0.0,31.32,-4.67,-39.68,26.65,-13.03
5830,0.0,-0.0,-0.0,-35.97,-3.84,-0.0,-0.0,30.6,-4.86,-39.81,25.75,-14.06
5900,-0.0,0.0,-0.0,-34.99,0.4,-0.0,0.0,24.82,-5.11,-34.59,19.71,-14.88
5970,0.0,-0.0,-0.0,-32.53,-1.42,0.0,-0.0,25.41,-4.55,-33.95,20.86,-13.1
6040,-0.0,-0.0,-0.0,-32.07,-4.43,-0.0,-0.0,26.19,-4.42,-36.5,21.77,-14.73
6110,-0.0,-0.0,-0.0,-30.41,-8.67,-0.0,0.0,34.48,-4.15,-39.08,30.34,-8.74
6180,-0.0,-0.0,-0.0,-34.63,1.04,0.0,-0.0,24.13,-5.21,-33.6,18.91,-14.68
6250,0.0,-0.0,0.0,-33.08,-13.18,0.0,-0.0,35.76,-4.91,-46.26,30.85,-15.41
6320,-0.0,0.0,-0.0,-32.49,-1.52,0.0,0.0,25.34,-4.62,-34.01,20.72,-13.29
6390,0.0,-0.0,0.0,-30.09,-9.56,0.0,-0.0,31.7,-4.23,-39.65,27.47,-12.17
6460,0.0,0.0,-0.0,-36.15,-33.2,0.0,-0.0,59.84,-4.94,-69.35,54.9,-14.45
6530,-0.0,0.0,0.0,-36.31,-27.37,0.0,-0.0,50.65,-4.95,-63.69,45.7,-17.99
6600,-0.0,-0.0,0.0,-33.66,-41.07,-0.0,0.0,65.53,-4.99,-74.73,60.55,-14.18
6670,0.0,-0.0,-0.0,-31.65,-29.68,0.0,0.0,51.79,-4.65,-61.33,47.14,-14.19
6740,0.0,-0.0,-0.0,-33.29,-34.71,-0.0,0.0,58.13,-4.95,-67.99,53.18,-14.81
6810,-0.0,0.0,-0.0,-35.84,-41.06,-0.0,0.0,66.61,-5.58,-76.9,61.03,-15.87
6880,-0.0,-0.0,0.0,-32.18,-32.56,0.0,-0.0,57.11,-4.89,-64.74,52.22,-12.51
6950,0.0,0.0,0.0,-36.02,-33.9,0.0,0.0,58.77,-5.27,-69.92,53.5,-16.42
7020,0.0,-0.0,-0.0,-33.83,-33.47,-0.0,-0.0,61.58,-5.46,-67.3,56.12,-11.18
7090,-0.0,0.0,-0.0,-32.74,-22.7,0.0,-0.0,45.74,-4.6,-55.44,41.14,-14.3
7160,-0.0,-0.0,0.0,-36.06,-44.38,-0.0,-0.0,67.74,-5.37,-80.45,62.36,-18.08
7230,0.0,-0.0,-0.0,-34.38,-42.58,0.0,-0.0,65.56,-5.38,-76.96,60.18,-16.78
7300,0.0,0.0,0.0,-37.61,-40.71,0.0,-0.0,69.45,-5.4,-78.32,64.05,-14.27
7370,-0.0,-0.0,0.0,-34.06,-45.68,-0.0,-0.0,69.89,-5.2,-79.75,64.69,-15.06
7440,-0.0,-0.0,-0.0,-30.12,-18.13,-0.0,-0.0,42.3,-4.46,-48.24,37.84,-10.4
7510,-0.0,-0.0,-0.0,-33.14,-27.89,0.0,-0.0,50.6,-4.49,-61.03,46.11,-14.92
7580,-0.0,0.0,0.0,-37.39,-38.95,0.0,0.0,68.65,-5.53,-76.34,63.12,-13.21
7650,0.0,-0.0,0.0,-28.79,-30.65,0.0,0.0,54.53,-4.71,-59.45,49.82,-9.63
7720,0.0,-0.0,0.0,-34.57,-34.86,0.0,0.0,58.48,-4.67,-69.42,53.81,-15.61
7790,0.0,-0.0,-0.0,-38.18,-24.73,0.0,0.0,55.88,-5.12,-62.91,50.76,-12.15
7860,-0.0,-0.0,0.0,-34.09,-30.49,-0.0,-0.0,52.78,-4.69,-64.59,48.09,-16.49
7930,0.0,0.0,0.0,-34.01,-29.27,0.0,-0.0,53.31,-4.65,-63.28,48.66,-14.63
8000,0.0,-0.0,0.0,-35.51,-28.61,0.0,-0.0,52.53,-4.44,-64.11,48.1,-16.02
8070,-0.0,0.0,0.0,-34.78,-29.66,-0.0,-0.0,54.51,-4.65,-64.45,49.86,-14.59
8140,-0.0,-0.0,-0.0,-35.19,-25.31,-0.0,-0.0,51.2,-4.92,-60.5,46.28,-14.23
8210,0.0,-0.0,0.0,-38.05,-22.9,0.0,-0.0,47.88,-5.15,-60.95,42.73,-18.22
8280,0.0,-0.0,-0.0,-35.79,-24.24,-0.0,-0.0,49.75,-4.96,-60.03,44.78,-15.24
8350,-0.0,-0.0,0.0,-38.69,-20.47,0.0,-0.0,46.2,-4.98,-59.16,41.23,-17.93
8420,-0.0,0.0,-0.0,-31.76,-17.83,-0.0,0.0,43.86,-4.74,-49.59,39.13,-10.46
8490,-0.0,0.0,0.0,-34.09,-27.44,-0.0,-0.0,52.95,-4.82,-61.53,48.13,-13.4
8560,0.0,0.0,0.0,-33.84,-26.6,0.0,-0.0,50.79,-4.59,-60.45,46.19,-14.25
8630,0.0,0.0,-0.0,-34.69,-17.23,-0.0,0.0,39.38,-4.88,-51.92,34.5,-17.42
8700,-0.0,0.0,-0.0,-32.21,-19.97,0.0,0.0,44.37,-4.88,-52.17,39.49,-12.68
8770,-0.0,0.0,-0.0,-27.96,-17.18,-0.0,0.0,41.77,-4.55,-45.14,37.22,-7.92
8840,0.0,-0.0,-0.0,-34.35,-25.24,0.0,-0.0,54.46,-4.79,-59.59,49.66,-9.93
8910,-0.0,-0.0,-0.0,-37.41,-36.19,-0.0,-0.0,62.02,-5.02,-73.6,57.0,-16.59
8980,-0.0,-0.0,-0.0,-36.95,-31.34,-0.0,0.0,58.38,-5.44,-68.29,52.94,-15.35
9050,0.0,-0.0,0.0,-30.88,-31.65,0.0,0.0,53.94,-4.61,-62.53,49.33,-13.2
9120,-0.0,-0.0,0.0,-35.1,-25.78,0.0,0.0,50.31,-4.78,-60.88,45.53,-15.36
9190,-0.0,0.0,0.0,-34.34,-28.77,-0.0,-0.0,52.22,-4.6,-63.11,47.62,-15.49
9260,-0.0,-0.0,0.0,-36.08,-27.31,0.0,0.0,53.32,-4.81,-63.39,48.51,-14.87
9330,-0.0,-0.0,0.0,-37.8,-36.92,-0.0,0.0,64.82,-5.17,-74.72,59.65,-15.07
9400,-0.0,0.0,0.0,-40.35,-28.1,0.0,0.0,56.37,-5.11,-68.45,51.26,-17.19
9470,-0.0,-0.0,0.0,-30.58,-25.4,0.0,-0.0,51.24,-4.63,-55.99,46.61,-9.38
9540,0.0,-0.0,0.0,-29.54,-25.3,-0.0,-0.0,50.08,-4.26,-54.85,45.82,-9.03
9610,-0.0,0.0,-0.0,-31.53,-31.48,-0.0,0.0,57.74,-4.83,-63.01,52.9,-10.11
9680,-0.0,0.0,-0.0,-30.49,-17.26,0.0,0.0,41.68,-4.92,-47.75,36.75,-10.99
9750,0.0,0.0,-0.0,-34.86,-20.35,-0.0,-0.0,44.71,-4.7,-55.21,40.01,-15.2
9820,-0.0,-0.0,0.0,-36.51,-38.73,-0.0,0.0,66.24,-5.45,-75.24,60.79,-14.45
9890,0.0,-0.0,0.0,-29.78,-31.02,0.0,0.0,52.15,-4.52,-60.8,47.64,-13.16
9960,0.0,-0.0,0.0,-32.22,-16.64,0.0,-0.0,41.14,-4.81,-48.86,36.33,-12.53


POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1000,727.31,1731.8,2296.7,-1779.56,-16426.08,897.54,10887.6,-3940.13,67.42,0.0,-1664.69,-3872.71,-5537.4
1070,737.59,1782.45,2318.66,-1775.99,-16399.89,880.88,10727.78,-3852.94,68.76,0.0,-1728.52,-3784.18,-5512.7
1140,689.0,1818.83,2283.62,-1779.21,-16395.23,891.19,10805.55,-3897.49,68.02,0.0,-1686.25,-3829.47,-5515.72
1210,743.31,1838.83,2307.17,-1804.11,-16576.37,878.77,10857.66,-3781.3,66.96,0.0,-1754.73,-3714.34,-5469.06
1280,767.06,1766.56,2335.34,-1764.29,-16605.08,886.27,10815.89,-3712.35,66.23,0.0,-1798.25,-3646.12,-5444.37
1350,727.1,1837.39,2311.78,-1787.44,-16561.25,881.59,10833.88,-3778.37,64.63,0.0,-1756.96,-3713.74,-5470.69
1420,725.43,1806.42,2289.09,-1740.59,-16575.55,891.99,10807.9,-3781.55,67.64,0.0,-1795.32,-3713.91,-5509.22
1490,720.82,1737.88,2303.94,-1794.09,-16484.5,876.04,10802.83,-3775.83,65.28,0.0,-1837.07,-3710.55,-5547.62
1560,757.15,1752.56,2301.08,-1790.54,-16416.64,896.46,10823.95,-3897.05,66.24,0.0,-1675.98,-3830.8,-5506.78
1630,728.74,1841.08,2305.59,-1817.16,-16587.53,891.09,10815.69,-3737.79,63.87,0.0,-1822.47,-3673.92,-5496.4
1700,693.44,1810.34,2314.72,-1807.54,-16502.35,895.39,10782.85,-3803.09,64.95,0.0,-1813.15,-3738.14,-5551.29
1770,775.83,1819.52,2324.18,-1783.22,-16453.14,882.4,10868.13,-3908.6,68.34,0.0,-1566.3,-3840.26,-5406.56
1840,719.7,1805.84,2319.96,-1791.89,-16347.23,889.19,10804.87,-3965.38,67.61,0.0,-1599.55,-3897.77,-5497.32
1910,738.23,1752.85,2302.39,-1798.99,-16332.75,886.72,10761.87,-3933.74,65.95,0.0,-1689.68,-3867.79,-5557.47
1980,746.41,1839.13,2299.5,-1772.59,-16407.03,900.09,10797.45,-3888.2,66.44,0.0,-1597.02,-3821.76,-5418.78
2050,729.97,1758.51,2260.25,-1759.18,-16274.15,886.36,10719.86,-3954.38,68.43,0.0,-1678.37,-3885.95,-5564.33
2120,733.82,1769.19,2288.41,-1781.95,-16436.59,870.26,10811.16,-3900.1,66.99,0.0,-1745.71,-3833.12,-5578.83
2190,744.15,1879.24,2269.53,-1772.1,-16477.07,871.86,10794.0,-3812.18,66.78,0.0,-1690.38,-3745.4,-5435.78
2260,755.27,1849.59,2314.63,-1800.08,-16556.59,901.41,10853.59,-3753.8,66.35,0.0,-1682.2,-3687.45,-5369.64
2330,706.1,1827.42,2263.02,-1785.63,-16348.27,891.11,10736.78,-3842.92,68.34,0.0,-1709.47,-3774.58,-5484.06
2400,743.63,1813.2,2301.27,-1793.63,-16342.16,873.87,10700.21,-3816.4,65.55,0.0,-1703.62,-3750.85,-5454.47
2470,765.47,1794.33,2297.14,-1789.31,-16581.9,869.52,10811.02,-3778.25,65.73,0.0,-1833.73,-3712.52,-5546.25
2540,727.52,1867.65,2266.27,-1761.45,-16454.9,869.62,10800.2,-3814.7,67.33,0.0,-1685.08,-3747.37,-5432.45
2610,745.66,1774.17,2323.85,-1789.75,-16363.76,889.8,10796.94,-3905.71,66.74,0.0,-1623.11,-3838.97,-5462.08
2680,785.24,1777.69,2279.57,-1755.8,-16295.3,883.93,10785.06,-4010.67,68.22,0.0,-1539.62,-3942.45,-5482.07
2750,721.97,1790.1,2305.7,-1796.32,-16350.16,896.15,10847.92,-3963.62,66.83,0.0,-1584.62,-3896.79,-5481.41
2820,751.91,1717.42,2261.3,-1789.82,-16244.95,894.68,10789.6,-4015.98,68.42,0.0,-1619.86,-3947.56,-5567.42
2890,705.87,1803.77,2305.71,-1809.36,-16140.61,870.18,10701.39,-3982.95,66.41,0.0,-1563.05,-3916.54,-5479.6
2960,741.51,1752.33,2315.55,-1776.21,-16400.11,880.01,10845.74,-3959.94,67.37,0.0,-1641.19,-3892.58,-5533.77
3030,761.98,1803.92,2317.7,-1787.39,-16208.39,885.15,10755.44,-4012.68,66.06,0.0,-1471.59,-3946.61,-5418.21
3100,708.42,1806.67,2294.29,-1781.47,-16184.66,897.25,10817.75,-4092.32,66.64,0.0,-1441.75,-4025.68,-5467.43
3170,754.85,1822.01,2286.99,-1819.88,-16059.73,882.33,10784.15,-4203.47,68.49,0.0,-1349.27,-4134.98,-5484.25
3240,754.65,1827.26,2275.1,-1808.87,-16277.18,888.04,10794.51,-3985.39,66.43,0.0,-1546.49,-3918.96,-5465.45
3310,754.21,1785.93,2294.34,-1771.47,-16260.09,860.06,10735.91,-4008.2,67.09,0.0,-1601.12,-3941.11,-5542.23
3380,793.52,1779.05,2281.28,-1790.48,-16119.07,883.09,10752.85,-4171.38,66.92,0.0,-1419.78,-4104.45,-5524.23
3450,714.11,1761.83,2283.59,-1813.72,-16420.39,885.98,10786.37,-3864.15,64.71,0.0,-1802.24,-3799.44,-5601.68
3520,743.92,1761.98,2294.92,-1747.58,-16306.98,883.5,10755.86,-3985.59,64.47,0.0,-1614.36,-3921.12,-5535.49
3590,732.15,1796.56,2291.89,-1750.91,-16472.65,879.53,10760.19,-3820.43,66.51,0.0,-1763.23,-3753.92,-5517.16
3660,740.68,1828.5,2286.69,-1816.45,-16345.68,881.78,10781.72,-3944.66,65.34,0.0,-1642.76,-3879.31,-5522.08
3730,757.92,1782.92,2294.79,-1766.46,-16306.01,874.87,10747.63,-3966.88,67.27,0.0,-1614.34,-3899.61,-5513.95
3800,725.12,1814.21,2297.26,-1788.99,-16446.61,871.22,10798.92,-3888.17,66.62,0.0,-1728.87,-3821.55,-5550.42
3870,776.66,1783.91,2254.86,-1754.43,-16709.91,901.69,10824.97,-3684.22,64.96,0.0,-1922.26,-3619.26,-5541.51
3940,783.13,1860.06,2314.85,-1786.76,-16425.01,859.54,10777.79,-3858.56,64.38,0.0,-1616.4,-3794.18,-5410.58
4010,727.58,1770.51,2284.73,-1782.21,-16315.51,888.69,10791.06,-3929.05,65.6,0.0,-1635.15,-3863.45,-5498.6
4080,749.99,1865.47,2280.57,-1765.81,-16462.53,882.29,10735.45,-3800.09,67.67,0.0,-1714.57,-3732.43,-5447.0
4150,741.35,1834.99,2260.15,-1726.97,-16499.56,892.29,10761.16,-3800.45,67.28,0.0,-1736.61,-3733.17,-5469.78
4220,729.14,1782.82,2299.22,-1814.6,-16502.11,908.96,10747.71,-3709.07,65.29,0.0,-1848.86,-3643.78,-5492.64
4290,738.85,1741.12,2280.01,-1756.84,-16258.94,903.76,10803.05,-4018.88,67.55,0.0,-1548.98,-3951.32,-5500.3
4360,749.7,1831.52,2285.61,-1760.42,-16296.97,879.33,10774.58,-3954.55,66.74,0.0,-1536.64,-3887.81,-5424.45
4430,748.68,1771.14,2307.63,-1763.04,-16275.39,884.38,10789.07,-4026.89,69.77,0.0,-1537.52,-3957.12,-5494.64
4500,743.39,1820.11,2271.92,-1768.22,-16518.91,886.69,10768.89,-3809.85,67.14,0.0,-1796.13,-3742.7,-5538.84
4570,735.11,1790.98,2253.53,-1746.01,-16598.18,880.89,10832.88,-3769.91,65.19,0.0,-1850.8,-3704.72,-5555.52
4640,745.43,1763.29,2302.06,-1781.84,-16494.5,898.84,10800.89,-3815.75,65.37,0.0,-1765.82,-3750.38,-5516.2
4710,767.74,1785.28,2291.57,-1738.24,-16410.49,907.89,10795.32,-3924.22,66.17,0.0,-1600.92,-3858.06,-5458.98
4780,682.88,1790.06,2236.31,-1745.24,-16302.83,918.5,10795.19,-4000.41,67.36,0.0,-1625.12,-3933.05,-5558.17
4850,755.12,1795.1,2271.0,-1732.36,-16270.36,875.04,10711.77,-3992.42,68.48,0.0,-1594.69,-3923.94,-5518.63
4920,702.23,1805.32,2300.83,-1752.6,-16405.31,900.73,10725.35,-3889.92,65.74,0.0,-1723.44,-3824.18,-5547.62
4990,781.89,1839.09,2261.05,-1782.14,-16439.65,896.68,10738.54,-3815.45,66.52,0.0,-1704.55,-3748.93,-5453.48
5060,786.11,1789.96,2291.23,-1776.02,-16406.97,881.92,10815.72,-3903.65,66.78,0.0,-1618.04,-3836.87,-5454.91
5130,763.17,1826.61,2282.0,-1769.14,-16444.26,868.53,10750.77,-3813.57,65.96,0.0,-1722.32,-3747.61,-5469.93
5200,754.32,1836.89,2288.5,-1755.46,-16378.15,880.08,10742.76,-3885.36,67.54,0.0,-1631.07,-3817.82,-5448.89
5270,756.51,1829.47,2297.99,-1779.33,-16386.99,871.7,10733.82,-3836.88,67.06,0.0,-1676.83,-3769.82,-5446.65
5340,743.25,1836.09,2279.79,-1776.8,-16303.25,862.91,10738.14,-3914.2,67.31,0.0,-1619.88,-3846.89,-5466.77
5410,755.76,1797.64,2300.58,-1744.5,-16198.66,878.9,10818.93,-4107.98,67.3,0.0,-1391.35,-4040.68,-5432.03
5480,751.9,1744.77,2303.43,-1764.15,-16286.28,883.68,10747.3,-3982.1,67.62,0.0,-1619.34,-3914.48,-5533.82
5550,735.98,1806.91,2290.85,-1764.11,-16403.26,887.33,10779.89,-3879.49,66.77,0.0,-1666.41,-3812.72,-5479.13
5620,755.68,1765.49,2273.84,-1743.06,-16344.76,888.07,10696.44,-3840.38,70.69,0.0,-1708.3,-3769.69,-5477.99
5690,726.06,1744.4,2292.11,-1745.65,-16340.25,886.98,10758.09,-3937.46,69.12,0.0,-1678.25,-3868.34,-5546.59
5760,737.94,1826.72,2266.99,-1781.92,-16632.68,879.72,10753.03,-3675.09,67.61,0.0,-1950.19,-3607.47,-5557.66
5830,764.92,1804.12,2306.08,-1779.66,-16697.34,911.27,10836.41,-3632.59,66.5,0.0,-1854.19,-3566.09,-5420.28
5900,745.51,1843.66,2270.13,-1741.41,-16428.84,861.32,10768.79,-3873.33,69.57,0.0,-1680.84,-3803.76,-5484.61
5970,739.66,1768.4,2295.33,-1781.55,-16475.46,886.9,10828.31,-3889.11,69.46,0.0,-1738.42,-3819.65,-5558.07
6040,682.91,1775.61,2331.26,-1756.36,-16480.42,903.23,10794.15,-3836.24,69.18,0.0,-1749.62,-3767.06,-5516.68
6110,742.18,1800.66,2308.72,-1734.85,-16602.1,914.83,10771.8,-3741.28,69.0,0.0,-1798.76,-3672.29,-5471.04
6180,786.25,1775.98,2315.5,-1750.92,-16492.08,873.57,10779.12,-3842.41,67.92,0.0,-1712.57,-3774.49,-5487.06
6250,730.36,1789.29,2257.44,-1736.33,-16511.55,892.77,10796.52,-3841.68,70.23,0.0,-1781.48,-3771.44,-5552.93
6320,725.67,1801.33,2312.46,-1773.96,-16549.78,873.93,10732.73,-3711.65,69.02,0.0,-1877.63,-3642.63,-5520.26
6390,702.02,1812.11,2273.67,-1727.15,-16599.18,877.77,10814.88,-3754.91,69.27,0.0,-1845.87,-3685.64,-5531.51
6460,715.68,1741.99,2309.52,-1781.3,-16359.18,901.3,10766.39,-3902.55,67.61,0.0,-1705.6,-3834.94,-5540.54
6530,708.35,1778.67,2284.65,-1737.58,-16478.49,893.72,10727.7,-3775.32,68.45,0.0,-1822.98,-3706.88,-5529.85
6600,736.72,1791.28,2254.68,-1750.01,-16566.87,887.62,10795.41,-3774.89,68.72,0.0,-1851.18,-3706.16,-5557.35
6670,743.54,1818.21,2319.0,-1735.78,-16737.12,889.02,10768.97,-3608.03,67.94,0.0,-1934.17,-3540.1,-5474.27
6740,759.96,1756.68,2321.09,-1737.5,-16673.48,902.98,10816.66,-3708.2,66.79,0.0,-1853.61,-3641.41,-5495.02
6810,705.83,1803.55,2312.28,-1780.73,-16512.63,884.46,10767.65,-3763.84,67.9,0.0,-1819.59,-3695.94,-5515.53
6880,698.84,1817.33,2267.06,-1767.99,-16525.64,890.51,10776.04,-3793.76,69.03,0.0,-1843.85,-3724.73,-5568.58
6950,723.84,1787.67,2276.83,-1759.8,-16706.8,881.5,10730.82,-3606.95,66.26,0.0,-2065.94,-3540.69,-5606.63
7020,755.68,1770.69,2283.46,-1775.59,-16453.27,865.47,10755.0,-3781.34,68.18,0.0,-1798.55,-3713.16,-5511.72
7090,767.07,1883.16,2285.77,-1746.08,-16570.9,894.19,10679.36,-3674.26,67.48,0.0,-1807.41,-3606.78,-5414.2
7160,728.52,1832.32,2290.77,-1781.93,-16510.6,879.01,10754.54,-3745.07,66.98,0.0,-1807.37,-3678.09,-5485.46
7230,748.25,1732.35,2297.94,-1782.19,-16545.72,902.08,10685.55,-3636.83,64.84,0.0,-1961.74,-3571.98,-5533.73
7300,714.4,1787.8,2279.1,-1760.78,-16627.47,909.41,10726.44,-3601.57,68.0,0.0,-1971.11,-3533.57,-5504.68
7370,747.24,1812.32,2304.04,-1768.87,-16401.18,869.13,10707.04,-3829.58,67.8,0.0,-1730.28,-3761.77,-5492.05
7440,730.09,1806.03,2275.09,-1740.08,-16500.08,885.64,10733.55,-3778.87,70.64,0.0,-1809.76,-3708.23,-5518.0
7510,754.07,1830.5,2306.86,-1752.33,-16558.47,889.33,10705.16,-3672.06,67.62,0.0,-1824.87,-3604.44,-5429.31
7580,757.37,1742.69,2311.98,-1778.39,-16541.7,897.7,10747.22,-3700.33,64.81,0.0,-1863.14,-3635.52,-5498.66
7650,740.72,1812.72,2292.52,-1739.22,-16418.47,875.18,10740.9,-3862.75,68.71,0.0,-1695.64,-3794.04,-5489.67
7720,773.24,1794.71,2249.36,-1752.69,-16428.57,878.27,10628.29,-3755.59,69.29,0.0,-1857.39,-3686.3,-5543.69
7790,763.33,1828.18,2296.34,-1771.34,-16613.1,867.45,10657.14,-3556.79,66.2,0.0,-1972.0,-3490.59,-5462.59
7860,741.49,1820.13,2290.34,-1757.19,-16368.25,883.51,10576.74,-3788.34,68.1,0.0,-1813.22,-3720.24,-5533.46
7930,790.44,1768.54,2278.29,-1744.56,-16410.4,881.76,10680.7,-3785.93,68.71,0.0,-1755.22,-3717.21,-5472.43
8000,716.14,1814.19,2307.53,-1782.23,-16701.66,884.27,10771.12,-3601.78,67.14,0.0,-1990.64,-3534.64,-5525.29
8070,711.67,1802.34,2333.24,-1775.58,-16354.02,857.29,10660.46,-3807.97,68.64,0.0,-1764.58,-3739.32,-5503.91
8140,733.74,1786.86,2261.47,-1748.13,-16551.03,881.46,10693.97,-3692.76,66.92,0.0,-1941.66,-3625.85,-5567.51
8210,730.7,1690.14,2305.57,-1740.24,-16456.58,888.45,10753.17,-3873.52,68.69,0.0,-1828.79,-3804.83,-5633.62
8280,711.52,1837.06,2302.77,-1731.53,-16433.53,905.67,10710.61,-3840.41,68.52,0.0,-1697.42,-3771.89,-5469.31
8350,749.11,1804.33,2285.32,-1770.18,-16327.53,886.58,10678.87,-3862.54,67.31,0.0,-1693.5,-3795.23,-5488.73
8420,732.33,1787.46,2249.86,-1733.35,-16458.35,889.3,10718.08,-3790.55,67.87,0.0,-1814.66,-3722.68,-5537.35
8490,719.55,1758.19,2280.7,-1791.29,-16423.33,874.72,10743.59,-3798.59,67.58,0.0,-1837.86,-3731.01,-5568.87
8560,712.25,1787.55,2274.78,-1768.46,-16543.88,857.36,10707.23,-3638.42,68.99,0.0,-1973.17,-3569.42,-5542.59
8630,738.98,1769.44,2281.78,-1751.31,-16376.21,891.37,10694.26,-3821.14,67.24,0.0,-1751.68,-3753.9,-5505.58
8700,716.28,1866.8,2270.36,-1719.6,-16494.38,897.24,10695.92,-3786.76,68.62,0.0,-1767.37,-3718.14,-5485.51
8770,715.19,1786.15,2302.4,-1730.37,-16675.75,868.15,10765.44,-3656.78,69.1,0.0,-1968.78,-3587.68,-5556.46
8840,754.96,1843.95,2322.23,-1705.89,-16446.34,888.97,10717.31,-3829.57,68.54,0.0,-1624.81,-3761.03,-5385.83
8910,684.71,1794.04,2259.87,-1736.68,-16567.81,918.11,10736.22,-3672.47,67.92,0.0,-1911.54,-3604.55,-5516.09
8980,730.37,1785.12,2275.17,-1735.85,-16689.95,875.96,10717.53,-3567.28,67.46,0.0,-2041.66,-3499.81,-5541.47
9050,757.43,1884.49,2285.19,-1708.23,-16402.6,872.96,10681.81,-3869.7,70.42,0.0,-1628.96,-3799.28,-5428.24
9120,745.53,1793.34,2286.85,-1722.75,-16519.69,871.63,10755.7,-3760.15,69.8,0.0,-1789.39,-3690.35,-5479.74
9190,717.26,1764.5,2261.21,-1752.41,-16544.17,906.27,10757.36,-3732.71,67.81,0.0,-1890.0,-3664.9,-5554.9
9260,725.08,1788.32,2308.36,-1807.69,-16412.03,899.26,10806.4,-3868.4,66.38,0.0,-1692.3,-3802.02,-5494.33
9330,714.15,1877.77,2298.22,-1759.07,-16440.28,899.19,10746.55,-3822.57,68.14,0.0,-1663.46,-3754.44,-5417.9
9400,764.84,1794.14,2268.2,-1779.04,-16288.14,917.94,10730.42,-3934.78,67.7,0.0,-1591.65,-3867.08,-5458.73
9470,754.91,1774.63,2277.33,-1763.78,-16549.95,898.0,10702.92,-3697.91,66.94,0.0,-1905.95,-3630.97,-5536.92
9540,727.5,1870.45,2245.8,-1734.72,-16441.44,891.55,10631.25,-3702.86,68.76,0.0,-1809.6,-3634.1,-5443.7
9610,729.59,1827.93,2264.67,-1753.73,-16499.23,895.78,10694.35,-3735.9,67.02,0.0,-1840.64,-3668.88,-5509.53
9680,736.4,1812.58,2314.19,-1745.59,-16393.8,877.49,10736.44,-3875.5,68.55,0.0,-1662.29,-3806.95,-5469.24
9750,760.19,1742.13,2293.91,-1713.73,-16467.22,882.41,10683.63,-3774.3,69.25,0.0,-1818.68,-3705.05,-5523.73
9820,711.17,1846.45,2293.61,-1765.49,-16788.36,890.4,10752.04,-3466.96,68.07,0.0,-2060.19,-3398.89,-5459.08
9890,709.59,1845.13,2251.56,-1706.75,-16607.7,910.45,10758.14,-3723.16,69.99,0.0,-1839.6,-3653.17,-5492.76
9960,727.9,1817.52,2284.81,-1750.14,-16343.3,912.13,10617.47,-3849.77,69.05,0.0,-1733.61,-3780.71,-5514.32

Receptor Energy Terms
